geo,time,bm_gsr_insf_zs
mkd,2000,2.98775
mkd,2001,4.73539
mkd,2002,3.24237
mkd,2003,2.50547
mkd,2004,1.90566
mkd,2005,2.63175
mkd,2006,2.64002
mkd,2007,1.4728
mkd,2008,1.4359
mkd,2009,3.10275
mkd,2010,3.18408
mkd,2011,2.59417
mkd,2012,3.28234
mkd,2013,3.89388
mkd,2014,3.90774
mkd,2015,3.49152
mkd,2016,3.63049
mkd,2017,3.38679
mli,1975,5.12978
mli,1976,5.4531
mli,1977,4.98934
mli,1978,5.67647
mli,1979,5.43759
mli,1980,6.23464
mli,1981,6.83007
mli,1982,6.12722
mli,1983,6.18711
mli,1984,6.38746
mli,1985,5.33761
mli,1986,4.73684
mli,1987,4.39471
mli,1988,1.55914
mli,1989,1.82976
mli,1990,1.82604
mli,1991,1.79063
mli,1992,1.51622
mli,1993,1.72262
mli,1994,1.38628
mli,1995,1.2817
mli,1996,1.69938
mli,1997,1.99222
mli,1998,2.16994
mli,1999,1.72131
mli,2000,3.96184
mli,2001,3.41798
mli,2002,5.57231
mli,2003,5.61256
mli,2004,6.46982
mli,2005,6.73565
mli,2006,4.98036
mli,2007,4.3146
mli,2008,4.62901
mli,2009,5.80772
mli,2010,4.47793
mli,2011,3.0755
mli,2012,3.49373
mli,2013,2.29516
mli,2014,1.7942
mlt,1971,19.41176
mlt,1972,19.41176
mlt,1973,19.89529
mlt,1974,15.24823
mlt,1975,15.25974
mlt,1976,14.79452
mlt,1977,13.19588
mlt,1978,14.07407
mlt,1979,13.33333
mlt,1980,12.75328
mlt,1981,12.73885
mlt,1982,11.83432
mlt,1983,14.95536
mlt,1984,15.82213
mlt,1985,18.04878
mlt,1986,17.87659
mlt,1987,15.32258
mlt,1988,15.24927
mlt,1989,16.22517
mlt,1990,15.37904
mlt,1991,15.85233
mlt,1992,17.56294
mlt,1993,13.23619
mlt,1994,12.50095
mlt,1995,11.81365
mlt,1996,10.98939
mlt,1997,9.01572
mlt,1998,8.17781
mlt,1999,6.54654
mlt,2000,8.93678
mlt,2001,9.16132
mlt,2002,8.76911
mlt,2003,7.9399
mlt,2004,58.04513
mlt,2005,52.82226
mlt,2006,42.65657
mlt,2007,41.90627
mlt,2008,36.6461
mlt,2009,29.77566
mlt,2010,35.01422
mlt,2011,37.54466
mlt,2012,35.06786
mlt,2013,34.23981
mlt,2014,33.23408
mlt,2015,32.1544
mlt,2016,30.77707
mlt,2017,29.73718
mmr,1976,6.00106
mmr,1977,1.88149
mmr,1978,3.70865
mmr,1979,2.34504
mmr,1980,6.92262
mmr,1981,4.14475
mmr,1982,4.61865
mmr,1983,2.30809
mmr,1984,2.22769
mmr,1985,10.01913
mmr,1986,8.14901
mmr,1987,0.99926
mmr,1988,6.7178
mmr,1989,4.75467
mmr,1990,2.49968
mmr,1991,5.07623
mmr,1992,10.98078
mmr,1993,3.99871
mmr,1994,5.63838
mmr,1995,0.4771
mmr,2012,5.81405
mmr,2013,4.73207
mmr,2014,1.83372
mmr,2015,1.77672
mmr,2016,1.86228
mmr,2017,1.9357
mne,2007,7.32848
mne,2008,3.95545
mne,2009,5.2171
mne,2010,1.38193
mne,2011,1.79312
mne,2012,1.38874
mne,2013,1.29418
mne,2014,1.45611
mne,2015,1.75055
mne,2016,1.25358
mne,2017,1.19476
mng,1986,8.55057
mng,1987,8.29651
mng,1988,7.85293
mng,1989,7.95538
mng,1990,7.23665
mng,1991,6.89655
mng,1992,5.78406
mng,1993,5.54156
mng,1996,1.77305
mng,1997,0.95147
mng,1998,2.30196
mng,1999,0.46723
mng,2000,0.47324
mng,2001,0.48832
mng,2002,0.30031
mng,2003,0.26693
mng,2004,6.81285
mng,2005,4.05175
mng,2006,2.34952
mng,2007,2.83543
mng,2008,2.64674
mng,2009,3.15804
mng,2010,3.73605
mng,2011,2.70237
mng,2012,3.72822
mng,2013,3.22246
mng,2014,6.05963
mng,2015,5.89608
mng,2016,11.01897
mng,2017,3.20486
moz,2005,3.06909
moz,2006,1.91109
moz,2007,2.72642
moz,2008,1.382
moz,2009,1.94213
moz,2010,4.2495
moz,2011,2.95396
moz,2012,1.9296
moz,2013,3.33319
moz,2014,3.37456
moz,2015,5.20601
moz,2016,4.65951
moz,2017,21.8977
mrt,1975,4.89604
mrt,1976,5.63701
mrt,1977,4.26379
mrt,1978,3.673
mrt,1979,3.54729
mrt,1980,3.11967
mrt,1981,3.50032
mrt,1982,2.86415
mrt,1983,2.33241
mrt,1984,2.00035
mrt,1985,1.76675
mrt,1986,2.05171
mrt,1987,1.8651
mrt,1988,1.84144
mrt,1989,1.60248
mrt,1990,2.83655
mrt,1991,2.31043
mrt,1992,2.45059
mrt,1993,2.18781
mrt,1994,1.93466
mrt,1995,1.30052
mrt,2012,0.99472
mrt,2013,0.65193
mrt,2014,0.44064
mrt,2015,1.35082
mrt,2016,1.48029
mrt,2017,0.79042
mus,1976,-30.22472
mus,1977,7.34003
mus,1978,8.82619
mus,1979,8.77177
mus,1980,7.15782
mus,1981,7.25373
mus,1982,10.08486
mus,1983,9.15711
mus,1984,9.24269
mus,1985,10.95285
mus,1986,9.69314
mus,1987,7.51965
mus,1988,5.82263
mus,1989,6.03854
mus,1990,5.28528
mus,1991,5.0406
mus,1992,4.5735
mus,1993,5.58271
mus,1994,4.15775
mus,1995,4.51121
mus,1996,3.72578
mus,1997,3.68307
mus,1998,3.68607
mus,1999,3.68028
mus,2000,6.51141
mus,2001,10.13853
mus,2002,4.65807
mus,2003,5.06747
mus,2004,5.97363
mus,2005,5.32482
mus,2006,5.38415
mus,2007,5.52279
mus,2008,5.53494
mus,2009,5.38783
mus,2010,7.4593
mus,2011,12.08856
mus,2012,7.92554
mus,2013,8.52363
mus,2014,7.24295
mus,2015,6.5136
mus,2016,4.30127
mus,2017,4.98958
mwi,1977,8.38831
mwi,1978,6.1569
mwi,1979,6.01103
mwi,1980,7.3931
mwi,1981,7.1309
mwi,1982,7.45763
mwi,1983,7.25516
mwi,1984,7.62737
mwi,1985,8.22168
mwi,1986,7.87155
mwi,1987,8.2976
mwi,1988,8.52605
mwi,1989,8.76684
mwi,1990,8.65119
mwi,1991,8.10667
mwi,1992,8.4921
mwi,1993,8.40087
mwi,1994,0.33808
mwi,1995,0.05224
mwi,1996,0.10463
mwi,1997,0.26289
mwi,1998,0.18772
mwi,1999,0.33669
mwi,2000,0.24228
mwi,2001,0.04232
mwi,2002,0.01052
mwi,2003,2.63132
mwi,2004,2.86273
mwi,2005,3.13471
mwi,2006,3.15802
mwi,2007,4.91893
mwi,2008,3.34022
mwi,2009,4.0356
mwi,2010,3.51253
mwi,2011,10.68906
mwi,2012,12.95096
mwi,2013,9.24679
mwi,2014,8.05736
mwi,2015,8.93039
mwi,2016,7.68287
mwi,2017,7.9653
mys,1999,2.97889
mys,2000,2.77026
mys,2001,3.22142
mys,2002,3.25751
mys,2003,3.40736
mys,2004,3.19287
mys,2005,2.90288
mys,2006,3.12851
mys,2007,3.09655
mys,2008,3.39788
mys,2009,3.79089
mys,2010,8.17414
mys,2011,7.88866
mys,2012,7.84839
mys,2013,7.13292
mys,2014,7.01196
mys,2015,6.9607
mys,2016,6.88138
mys,2017,6.88392
nam,1990,6.52625
nam,1991,5.83581
nam,1992,6.56639
nam,1993,6.56999
nam,1994,7.55863
nam,1995,9.23908
nam,1996,9.96116
nam,1997,13.98016
nam,1998,12.11593
nam,1999,6.8486
nam,2000,6.25043
nam,2001,5.83718
nam,2002,5.6491
nam,2003,8.27094
nam,2004,4.94252
nam,2005,5.12377
nam,2006,5.24991
nam,2007,5.99128
nam,2008,3.15125
nam,2009,6.06066
nam,2010,6.77325
nam,2011,6.2724
nam,2012,4.3525
nam,2013,3.28445
nam,2014,2.73344
nam,2015,2.95677
nam,2016,2.46809
nam,2017,3.96421
ncl,2002,3.80587
ncl,2003,4.51396
ncl,2004,4.77591
ncl,2005,2.583
ncl,2006,1.92753
ncl,2007,2.30585
ncl,2008,2.5718
ncl,2009,3.30306
ncl,2010,2.58933
ncl,2011,5.02665
ncl,2012,3.23094
ncl,2013,3.59074
ncl,2014,3.4933
ncl,2015,4.2374
ncl,2016,4.5432
ner,1974,8.06243
ner,1975,7.91495
ner,1976,7.32084
ner,1977,6.04552
ner,1978,5.73424
ner,1979,5.88008
ner,1980,6.69251
ner,1981,6.81561
ner,1982,7.11434
ner,1983,7.63438
ner,1984,7.746
ner,1985,7.47725
ner,1986,4.39179
ner,1987,5.18701
ner,1988,5.08338
ner,1989,5.70884
ner,1990,3.92614
ner,1991,3.88781
ner,1992,3.87477
ner,1993,4.41425
ner,1994,1.54695
ner,1995,2.03826
ner,1996,2.13937
ner,1997,2.51363
ner,1998,2.06338
ner,1999,2.26618
ner,2000,2.65843
ner,2001,1.94721
ner,2002,2.01775
ner,2003,1.87968
ner,2004,2.83162
ner,2005,2.15575
ner,2006,3.08507
ner,2007,3.27277
ner,2008,3.65072
ner,2009,3.51187
ner,2010,5.1381
ner,2011,1.29339
ner,2012,0.64369
ner,2013,0.33622
ner,2014,1.39109
ner,2015,1.48255
ner,2016,1.05374
nga,1977,3.1441
nga,1978,4.34483
nga,1979,3.66924
nga,1980,2.76817
nga,1981,4.13982
nga,1982,3.2486
nga,1983,3.89114
nga,1984,3.24148
nga,1985,3.81757
nga,1986,2.09171
nga,1987,3.35618
nga,1988,4.63268
nga,1989,3.45747
nga,1990,3.00625
nga,1991,4.4508
nga,1992,4.75136
nga,1993,2.95129
nga,1994,2.55719
nga,1995,2.42688
nga,1996,0.97113
nga,1997,2.33973
nga,1998,2.04579
nga,1999,2.67857
nga,2000,2.68005
nga,2001,2.68005
nga,2002,2.67995
nga,2005,0.44917
nga,2006,2.19343
nga,2007,1.1907
nga,2008,4.28988
nga,2009,2.35933
nga,2010,2.50898
nga,2011,4.15585
nga,2012,4.83696
nga,2013,4.41782
nga,2014,6.32743
nga,2015,7.39661
nga,2016,9.03501
nga,2017,7.40403
nic,1977,5.74713
nic,1978,-26.92308
nic,1979,6.47249
nic,1980,5.20733
nic,1981,3.35753
nic,1982,4.05797
nic,1983,5.69423
nic,1984,5.10067
nic,1985,5.63272
nic,1986,4.71402
nic,1987,5.17134
nic,1988,5.7929
nic,1989,4.61409
nic,1990,5.16474
nic,1991,4.1116
nic,1992,4.11328
nic,1993,3.12899
nic,1994,3.58589
nic,1995,3.0839
nic,1996,3.16456
nic,1997,2.38095
nic,1998,2.57655
nic,1999,3.49567
nic,2000,7.1286
nic,2001,8.02859
nic,2002,10.43894
nic,2003,7.59023
nic,2004,9.58435
nic,2005,9.10308
nic,2006,9.48597
nic,2007,9.26545
nic,2008,7.60407
nic,2009,8.18638
nic,2010,9.49813
nic,2011,9.31184
nic,2012,8.95018
nic,2013,8.29742
nic,2014,10.26355
nic,2015,10.66745
nic,2016,9.96
nic,2017,7.92373
nld,1967,1.66186
nld,1968,0.91096
nld,1969,2.13206
nld,1970,2.50477
nld,1971,2.47849
nld,1972,1.58345
nld,1973,1.95939
nld,1974,2.1731
nld,1975,3.03719
nld,1976,2.14676
nld,1977,1.66383
nld,1978,2.00348
nld,1979,2.31123
nld,1980,2.28844
nld,1981,2.03943
nld,1982,1.75433
nld,1983,1.56242
nld,1984,2.21604
nld,1985,2.39824
nld,1986,2.44826
nld,1987,2.05158
nld,1988,2.15117
nld,1989,2.09824
nld,1990,0.5601
nld,1991,1.42116
nld,1992,1.71369
nld,1993,1.23342
nld,1994,1.92466
nld,1995,2.94779
nld,1996,2.9038
nld,1997,2.62319
nld,1998,2.82255
nld,1999,2.6549
nld,2000,2.92491
nld,2001,3.25304
nld,2002,4.10093
nld,2003,2.96501
nld,2004,3.98031
nld,2005,3.98138
nld,2006,3.97931
nld,2007,3.98021
nld,2008,3.97795
nld,2009,3.97971
nld,2010,4.3872
nld,2011,3.91978
nld,2012,3.82087
nld,2013,3.72689
nld,2014,3.60234
nld,2015,3.37144
nld,2016,3.63436
nld,2017,3.5773
nld_curacao,2011,2.6943
nld_curacao,2012,2.63505
nld_curacao,2013,2.60011
nld_curacao,2014,2.68706
nld_curacao,2015,2.09388
nld_curacao,2016,2.11838
nld_curacao,2017,3.58758
nor,1975,4.27228
nor,1976,2.19218
nor,1977,2.46722
nor,1978,2.08618
nor,1979,2.38715
nor,1980,3.36748
nor,1981,2.19707
nor,1982,2.07015
nor,1983,2.25091
nor,1984,2.72207
nor,1985,2.68974
nor,1986,2.22561
nor,1987,1.17879
nor,1988,1.31654
nor,1989,1.14906
nor,1990,1.67966
nor,1991,1.13057
nor,1992,6.22247
nor,1993,6.42408
nor,1994,6.1788
nor,1995,5.27607
nor,1996,5.68142
nor,1997,3.81441
nor,1998,4.15176
nor,1999,5.75691
nor,2000,5.95146
nor,2001,6.0748
nor,2002,6.94405
nor,2003,7.94318
nor,2004,6.53971
nor,2005,4.89169
nor,2006,4.86875
nor,2007,3.37136
nor,2008,2.71558
nor,2009,4.61219
nor,2010,3.66794
nor,2011,5.13534
nor,2012,3.06808
nor,2013,3.02978
nor,2014,2.6986
nor,2015,2.67536
nor,2016,2.61753
nor,2017,2.99629
npl,1976,2.57723
npl,1977,2.58282
npl,1978,2.79029
npl,1979,2.54794
npl,1980,2.45145
npl,1981,2.44734
npl,1982,2.58236
npl,1983,2.82839
npl,1984,2.26933
npl,1985,2.35662
npl,1986,2.50496
npl,1987,2.44154
npl,1988,2.70752
npl,1989,2.63267
npl,1990,3.06529
npl,1991,3.1837
npl,1992,2.72102
npl,1993,2.78188
npl,1994,2.73584
npl,1995,2.92735
npl,2002,6.87459
npl,2003,6.47779
npl,2004,4.73415
npl,2005,6.05314
npl,2006,5.82319
npl,2007,4.24786
npl,2008,3.58189
npl,2009,3.19704
npl,2010,3.44297
npl,2011,4.34069
npl,2012,3.45273
npl,2013,2.99695
npl,2014,3.47454
npl,2015,3.36488
npl,2016,3.71
npl,2017,3.35626
nzl,2000,3.61881
nzl,2001,4.05561
nzl,2002,5.22003
nzl,2003,5.42819
nzl,2004,5.40298
nzl,2005,5.37278
nzl,2006,4.75893
nzl,2007,5.00976
nzl,2008,4.24702
nzl,2009,5.56699
nzl,2010,5.34336
nzl,2011,6.52196
nzl,2012,7.42899
nzl,2013,8.55252
nzl,2014,8.01706
nzl,2015,9.18835
nzl,2016,9.19021
nzl,2017,9.63871
omn,1974,5.92179
omn,1975,6.50467
omn,1976,6.28478
omn,1977,6.24611
omn,1978,6.56672
omn,1979,6.07891
omn,1980,3.79195
omn,1981,3.88707
omn,1982,4.09335
omn,1983,3.81313
omn,1984,4.36074
omn,1985,4.71974
omn,1986,3.72624
omn,1987,4.10811
omn,1988,4.47761
omn,1989,4.34565
omn,1990,4.06442
omn,1991,3.61299
omn,1992,4.36541
omn,1993,4.94978
omn,1994,4.65183
omn,1995,4.64625
omn,1996,4.48761
omn,1997,4.12702
omn,1998,4.39956
omn,1999,5.99358
omn,2000,6.46574
omn,2001,5.0671
omn,2002,9.12989
omn,2003,8.59107
omn,2004,7.55408
omn,2005,9.04882
omn,2006,8.55995
omn,2007,11.02603
omn,2008,10.04425
omn,2009,11.38299
omn,2010,11.23825
omn,2011,9.82277
omn,2012,9.30282
omn,2013,8.80729
omn,2014,9.162
omn,2015,9.85027
omn,2016,9.43178
pak,1976,2.22835
pak,1977,1.35524
pak,1978,1.63827
pak,1979,1.98743
pak,1980,3.01874
pak,1981,1.97594
pak,1982,3.15482
pak,1983,2.28313
pak,1984,2.3905
pak,1985,1.97648
pak,1986,2.03
pak,1987,2.1394
pak,1988,2.08094
pak,1989,1.64215
pak,1990,1.2126
pak,1991,2.75307
pak,1992,1.37199
pak,1993,3.07087
pak,1994,3.75884
pak,1995,3.57537
pak,1996,3.30777
pak,1997,3.91602
pak,1998,3.51526
pak,1999,3.56968
pak,2000,3.70892
pak,2001,4.52284
pak,2002,5.65949
pak,2003,4.51733
pak,2004,3.09471
pak,2005,3.29294
pak,2006,3.02317
pak,2007,2.97306
pak,2008,3.53169
pak,2009,3.91509
pak,2010,3.41559
pak,2011,3.93575
pak,2012,4.70823
pak,2013,5.5325
pak,2014,5.10276
pak,2015,5.40479
pak,2016,5.27172
pak,2017,4.47162
pan,1977,5.70732
pan,1978,7.57956
pan,1979,7.0212
pan,1980,10.18613
pan,1981,9.11528
pan,1982,7.7008
pan,1983,9.64642
pan,1984,9.14563
pan,1985,12.67285
pan,1986,10.37381
pan,1987,12.65715
pan,1988,9.63577
pan,1989,8.64733
pan,1990,9.85507
pan,1991,7.8935
pan,1992,5.42484
pan,1993,9.12439
pan,1994,7.21465
pan,1995,8.49091
pan,1996,8.2295
pan,1997,12.18929
pan,1998,17.27058
pan,1999,11.89654
pan,2000,7.33912
pan,2001,10.24799
pan,2002,21.04247
pan,2003,18.46214
pan,2004,15.51018
pan,2005,14.89157
pan,2006,13.873
pan,2007,15.5616
pan,2008,16.89171
pan,2009,14.4096
pan,2010,19.02217
pan,2011,18.92388
pan,2012,17.80856
pan,2013,16.75677
pan,2014,13.38906
pan,2015,16.63353
pan,2016,14.65287
pan,2017,13.98849
per,1977,8.1422
per,1978,8.0494
per,1979,4.03644
per,1980,7.207
per,1981,7.35971
per,1982,7.10383
per,1983,5.49223
per,1984,11.04501
per,1985,13.0621
per,1986,12.53309
per,1987,11.29186
per,1988,13.33492
per,1989,12.30358
per,1990,10
per,1991,9.9839
per,1992,13.38028
per,1993,11.90505
per,1994,11.93321
per,1995,9.69701
per,1996,10.196
per,1997,9.28477
per,1998,8.45119
per,1999,7.2277
per,2000,7.21383
per,2001,7.6982
per,2002,10.26461
per,2003,10.86722
per,2004,8.35126
per,2005,8.04856
per,2006,8.72208
per,2007,7.82548
per,2008,8.13918
per,2009,10.76796
per,2010,8.75205
per,2011,9.83912
per,2012,10.97396
per,2013,11.49038
per,2014,12.981
per,2015,13.42066
per,2016,13.1051
per,2017,12.4625
phl,1977,1.28505
phl,1978,1
phl,1979,0.9322
phl,1980,0.76442
phl,1981,0.91912
phl,1982,0.65826
phl,1983,0.46163
phl,1984,0.58626
phl,1985,0.69204
phl,1986,2.25118
phl,1987,2.85714
phl,1988,3.0581
phl,1989,3.19693
phl,1990,3.35037
phl,1991,2.60532
phl,1992,3.20624
phl,1993,3.00971
phl,1994,2.17018
phl,1995,1.57378
phl,1996,0.84845
phl,1997,0.77893
phl,1998,0.42545
phl,1999,3.30289
phl,2000,3.583
phl,2001,3.77079
phl,2002,4.46836
phl,2003,4.36471
phl,2004,4.70588
phl,2005,3.57574
phl,2006,4.62722
phl,2007,5.75978
phl,2008,12.90491
phl,2009,10.62215
phl,2010,9.21928
phl,2011,9.84742
phl,2012,7.9577
phl,2013,6.78262
phl,2014,5.64906
phl,2015,5.70888
phl,2016,7.87938
phl,2017,7.37124
plw,2005,2.50467
plw,2006,2.7013
plw,2007,2.4088
plw,2008,2.17228
plw,2009,2.37084
plw,2010,2.272
plw,2011,2.50727
plw,2012,1.68257
plw,2013,2.76787
plw,2014,2.63791
plw,2015,1.60034
png,1976,3.25511
png,1977,4.0156
png,1978,4.4274
png,1979,4.63744
png,1980,4.76421
png,1981,4.329
png,1982,3.95055
png,1983,4.02013
png,1984,3.66918
png,1985,3.55458
png,1986,3.9537
png,1987,3.83567
png,1988,3.67259
png,1989,4.62295
png,1990,3.86314
png,1991,2.84278
png,1992,2.02462
png,1993,1.82877
png,1994,3.18565
png,1995,2.79943
png,1996,7.58451
png,1997,6.85246
png,1998,6.16229
png,1999,6.40863
png,2000,5.2067
png,2001,7.2974
png,2002,6.87915
png,2003,8.32173
png,2004,10.00561
png,2005,9.2331
png,2006,7.43163
png,2007,14.63588
png,2008,15.43979
png,2009,13.66434
png,2010,12.75963
png,2011,7.25493
png,2012,6.10584
png,2013,6.20466
png,2014,7.13892
png,2015,8.96554
png,2016,6.83997
pol,1976,3.09441
pol,1977,2.65852
pol,1978,2.35371
pol,1979,2.2598
pol,1980,2.01681
pol,1981,1.78923
pol,1982,2.49489
pol,1983,1.99103
pol,1984,1.62439
pol,1985,1.50596
pol,1986,1.82903
pol,1987,1.56805
pol,1988,1.56822
pol,1989,1.50999
pol,1990,0.96593
pol,1991,1.63327
pol,1992,0.69716
pol,1993,1.03277
pol,1994,9.40658
pol,1995,13.3791
pol,1996,14.61454
pol,1997,17.90005
pol,1998,18.26691
pol,1999,13.62074
pol,2000,6.00267
pol,2001,8.0174
pol,2002,6.02462
pol,2003,6.38551
pol,2004,3.99436
pol,2005,4.98982
pol,2006,3.8256
pol,2007,4.18389
pol,2008,4.78037
pol,2009,5.47575
pol,2010,7.14907
pol,2011,7.35499
pol,2012,6.89003
pol,2013,5.504
pol,2014,5.55949
pol,2015,5.2354
pol,2016,5.1709
pol,2017,4.40329
prt,1975,2.83456
prt,1976,5.20463
prt,1977,5.95839
prt,1978,5.41795
prt,1979,4.79587
prt,1980,4.92893
prt,1981,4.91379
prt,1982,5.29126
prt,1983,5.13639
prt,1984,5.20261
prt,1985,5.66258
prt,1986,5.7404
prt,1987,5.66232
prt,1988,5.32287
prt,1989,5.05191
prt,1990,4.82484
prt,1991,5.03815
prt,1992,4.79803
prt,1993,7.59681
prt,1994,7.48235
prt,1995,8.57773
prt,1996,4.26246
prt,1997,4.3486
prt,1998,3.48086
prt,1999,5.52388
prt,2000,6.77954
prt,2001,4.67097
prt,2002,6.71333
prt,2003,7.51619
prt,2004,8.25597
prt,2005,9.05406
prt,2006,8.2112
prt,2007,9.14961
prt,2008,9.313
prt,2009,8.69335
prt,2010,9.6987
prt,2011,8.45031
prt,2012,8.39063
prt,2013,7.20599
prt,2014,7.05209
prt,2015,6.94308
prt,2016,6.38729
prt,2017,5.74296
pry,1975,7.44102
pry,1976,6.57439
pry,1977,7.62829
pry,1978,7.74059
pry,1979,6.16083
pry,1980,7.87402
pry,1981,6.37567
pry,1982,4.23492
pry,1983,4.38374
pry,1984,5.00236
pry,1985,8.59678
pry,1986,9.64873
pry,1987,11.43192
pry,1988,10.53856
pry,1989,9.95058
pry,1990,9.46568
pry,1991,9.14621
pry,1992,5.87729
pry,1993,7.13563
pry,1994,10.53252
pry,1995,11.8334
pry,1996,13.12993
pry,1997,12.32814
pry,1998,12.971
pry,1999,13.56825
pry,2000,13.46136
pry,2001,14.4488
pry,2002,15.14256
pry,2003,13.7079
pry,2004,14.74975
pry,2005,15.92524
pry,2006,12.953
pry,2007,11.38738
pry,2008,8.76501
pry,2009,10.28608
pry,2010,7.46737
pry,2011,9.01992
pry,2012,10.20224
pry,2013,9.14266
pry,2014,8.61042
pry,2015,8.5467
pry,2016,8.75252
pry,2017,7.79507
pse,1998,2.7377
pse,1999,2.57659
pse,2000,1.89163
pse,2001,1.61108
pse,2002,2.11485
pse,2003,1.34397
pse,2004,2.19677
pse,2005,1.53062
pse,2006,1.43084
pse,2007,1.71386
pse,2008,1.28039
pse,2009,1.53781
pse,2010,1.61664
pse,2011,1.86058
pse,2012,2.26581
pse,2013,2.20763
pse,2014,2.4889
pse,2015,3.48158
pse,2016,2.8946
pse,2017,2.58595
pyf,2002,3.13259
pyf,2003,3.51025
pyf,2004,3.45933
pyf,2005,3.71673
pyf,2006,5.68928
pyf,2007,3.36575
pyf,2008,5.32236
pyf,2009,7.9822
pyf,2010,3.92568
pyf,2011,5.10969
pyf,2012,4.82928
pyf,2013,6.35555
pyf,2014,5.80068
pyf,2015,3.97188
pyf,2016,5.17925
qat,2011,6.56567
qat,2012,4.2416
qat,2013,5.22585
qat,2014,7.18854
qat,2015,8.83844
qat,2016,9.70821
qat,2017,8.58524
rou,1971,4.32343
rou,1972,4.61017
rou,1973,6.46113
rou,1974,6.73745
rou,1975,5.93023
rou,1976,6.75497
rou,1977,6.79317
rou,1978,6.81621
rou,1979,8.18482
rou,1980,8.53589
rou,1981,8.68836
rou,1982,8.0615
rou,1983,7.03857
rou,1984,7.1447
rou,1985,8.60687
rou,1986,8.2783
rou,1987,8.58252
rou,1988,7.9375
rou,1989,8.71111
rou,1990,7.28081
rou,1991,5.06716
rou,1992,4.42918
rou,1993,3.71991
rou,1994,5.40098
rou,1995,5.24017
rou,1996,4.51051
rou,1997,5.02355
rou,1998,5.11983
rou,1999,5.96273
rou,2000,7.7567
rou,2001,6.87947
rou,2002,8.8573
rou,2003,9.20819
rou,2004,7.50332
rou,2005,5.30806
rou,2006,5.23434
rou,2007,4.96075
rou,2008,4.2927
rou,2009,6.7222
rou,2010,7.3982
rou,2011,9.8007
rou,2012,10.13564
rou,2013,9.76134
rou,2014,6.2796
rou,2015,5.23553
rou,2016,4.72168
rou,2017,2.65955
rus,1994,0.81958
rus,1995,0.35823
rus,1996,0.662
rus,1997,1.94716
rus,1998,2.40468
rus,1999,2.52755
rus,2000,2.74223
rus,2001,2.85982
rus,2002,2.98703
rus,2003,3.94388
rus,2004,5.40949
rus,2005,5.14017
rus,2006,5.16695
rus,2007,6.18205
rus,2008,5.5128
rus,2009,4.76759
rus,2010,4.87175
rus,2011,4.01566
rus,2012,3.77131
rus,2013,3.72627
rus,2014,3.3528
rus,2015,3.81531
rus,2016,4.02957
rus,2017,3.9328
rwa,2015,1.92333
rwa,2016,2.27731
rwa,2017,2.459
sau,1971,2.38095
sau,1972,2.36967
sau,1973,1.9774
sau,1974,1.69271
sau,1975,2.07927
sau,1976,2.60621
sau,1977,2.87213
sau,1978,2.37025
sau,1979,1.30705
sau,1980,1.52133
sau,1981,1.33725
sau,1982,1.77436
sau,1983,1.60814
sau,1984,1.56331
sau,1985,1.26163
sau,1986,1.00916
sau,1987,0.97845
sau,1988,1.484
sau,1989,1.0614
sau,1990,1.26281
sau,1991,0.88081
sau,1992,0.937
sau,1993,0.95188
sau,1994,1.10146
sau,1995,1.26372
sau,1996,0.99049
sau,1997,0.91409
sau,1998,1.46792
sau,1999,1.22762
sau,2000,0.98832
sau,2001,1.33533
sau,2002,1.33442
sau,2003,1.46135
sau,2004,1.43775
sau,2005,12.14854
sau,2006,14.41207
sau,2007,5.5759
sau,2008,4.42341
sau,2009,3.58554
sau,2010,3.52024
sau,2011,4.57457
sau,2012,4.59711
sau,2013,4.3139
sau,2014,3.24816
sau,2015,3.33723
sau,2016,3.53072
sdn,1977,4.62539
sdn,1978,3.11941
sdn,1979,3.69163
sdn,1980,4.45892
sdn,1981,3.465
sdn,1982,2.26261
sdn,1983,2.02551
sdn,1984,1.8973
sdn,1985,1.08755
sdn,1986,1.58477
sdn,1987,3.00597
sdn,1988,2.89698
sdn,1989,5.61464
sdn,1990,4.34649
sdn,1991,6.46731
sdn,1992,4.60559
sdn,1993,0.18213
sdn,1994,2.90568
sdn,1995,0.29019
sdn,1996,0.54789
sdn,1997,0.23148
sdn,1998,0.04902
sdn,1999,-0.07275
sdn,2000,0.03088
sdn,2002,0.07822
sdn,2003,0.01927
sdn,2004,0.155
sdn,2005,13.45508
sdn,2006,6.77539
sdn,2007,6.83683
sdn,2008,8.01133
sdn,2009,10.10711
sdn,2010,8.92029
sdn,2011,7.58209
sdn,2012,9.14154
sdn,2013,10.63284
sdn,2014,13.6041
sdn,2015,0.42912
sdn,2016,1.16118
sdn,2017,0.94996
sen,1974,10.9616
sen,1975,12.79102
sen,1976,8.38926
sen,1977,8.47219
sen,1978,7.84108
sen,1979,7.03673
sen,1980,6.50327
sen,1981,5.0067
sen,1982,5.31415
sen,1983,5.84533
sen,1984,5.94421
sen,1985,5.65706
sen,1986,5.60553
sen,1987,4.9399
sen,1988,5.51461
sen,1989,5.48413
sen,1990,4.80591
sen,1991,4.69115
sen,1992,4.7355
sen,1993,4.25881
sen,1994,4.72291
sen,1995,4.89225
sen,1996,9.62053
sen,1997,9.3816
sen,1998,10.65958
sen,1999,9.69693
sen,2000,9.83962
sen,2001,14.12412
sen,2002,10.48671
sen,2003,10.68471
