geo,time,ag_con_fert_pt_zs
swe,1995,208.55816
swe,1996,252.48537
swe,1997,262.70932
swe,1998,262.52143
swe,1999,268.54444
swe,2000,222.42677
swe,2001,301.58002
swe,2002,307.71001
swe,2003,322.88289
swe,2004,312.28222
swe,2005,306.64042
swe,2006,255.69196
swe,2007,264.44596
syr,1968,7628.75
syr,1969,7215.75
syr,1970,8089
syr,1971,1285.04831
syr,1972,298.98452
syr,1973,435.19599
syr,1974,421.472
syr,1975,274.80385
syr,1976,354.75327
syr,1977,392.58478
syr,1978,420.84135
syr,1979,613.4375
syr,1980,1008.65019
syr,1981,218.80656
syr,1982,115.97478
syr,1983,107.6113
syr,1984,104.81478
syr,1985,110.68456
syr,1986,134.49572
syr,1987,238.69122
syr,1988,252.01441
syr,1989,203.099
syr,1990,189.77651
syr,1991,719
syr,1992,490.4272
syr,1993,594.20035
syr,1994,421.21703
syr,1995,445.6884
syr,1996,219.16125
syr,1997,240.91759
syr,1998,157.75587
syr,1999,218.10294
syr,2000,187.7247
syr,2001,136.49413
syr,2002,134.01845
syr,2003,146.89687
syr,2004,161.0741
syr,2005,154.51617
syr,2006,156.71546
syr,2007,162.68214
syr,2008,171.57007
syr,2009,153.20583
syr,2010,68.23794
syr,2011,90.30856
syr,2012,128.01053
syr,2013,153.27194
syr,2014,73.354
tgo,2013,9.3307
tgo,2014,1.35901
tgo,2015,2.93904
tgo,2016,14.21459
tha,1966,7389.62472
tha,1967,1123.82922
tha,1968,1103.33333
tha,1969,1313.75
tha,1970,704.30173
tha,1971,1245.398
tha,1972,2070.43895
tha,1973,2038.20332
tha,1974,2992.87414
tha,1975,4191.46114
tha,1976,3460.30356
tha,1977,3057.30337
tha,1978,8225.71429
tha,1997,1495.9596
tha,1998,998.17073
tha,1999,1255.71795
tha,2000,987.90253
tha,2001,973.45202
tha,2002,945.80596
tha,2003,1405.7664
tha,2004,1065.33322
tha,2005,1027.17418
tha,2006,1306.14342
tha,2007,1529.54014
tha,2008,1440.25018
tha,2009,1396.25118
tha,2010,1832.47318
tha,2011,2574.1045
tha,2012,2302.65369
tha,2013,2625.95975
tha,2014,2507.95204
tha,2015,2102.59868
tha,2016,2181.9993
tha,2017,1904.31418
tha,2018,1806.35575
tha,2019,1457.2701
tha,2020,1736.73008
tjk,1992,640
tjk,1993,380
tjk,1994,700
tjk,1995,500
tjk,1996,1514.63415
tjk,1997,1278.175
tjk,1998,921.8
tjk,1999,265
tjk,2000,222.5
tjk,2001,302.5
tjk,2004,243.59412
tjk,2005,154.18877
tjk,2006,174.57134
tjk,2007,107.21091
tjk,2008,77.27892
tkm,1992,100
tkm,1993,100
tkm,1994,100
tkm,1995,100
tkm,1996,100
tkm,1997,100
tkm,1998,94.47924
tkm,1999,101.09206
tkm,2000,176.69082
tkm,2001,100
tkm,2002,135.12535
tkm,2003,172.37008
tkm,2004,158.64075
tkm,2005,100.69181
tkm,2006,97.65353
tkm,2007,97.856
tkm,2008,98.52249
tkm,2009,98.89707
tkm,2010,98.57679
tkm,2011,104.8579
tkm,2012,101.00017
tkm,2013,125.65187
tkm,2014,101.80349
tkm,2015,100.67114
tkm,2016,84.29762
tkm,2017,84.02505
tkm,2018,74.24229
tkm,2019,70.52411
tkm,2020,49.87501
tto,1961,20.34212
tto,1962,20.96154
tto,1963,19.83333
tto,1964,20
tto,1965,23.83808
tto,1966,17.51005
tto,1967,9.40556
tto,1968,10.72703
tto,1969,10.93333
tto,1970,8.8
tto,1971,9.77378
tto,1972,9.15573
tto,1973,15.17979
tto,1974,9.65313
tto,1975,15.76616
tto,1976,16.04698
tto,1977,14.18237
tto,1978,17.3288
tto,1979,17.67676
tto,1980,19.43991
tto,1981,28.14609
tto,1982,15.36509
tto,1983,34.48428
tto,1984,9.11523
tto,1985,4.52066
tto,1986,2.26124
tto,1987,3.12204
tto,1988,0.86267
tto,1989,1.47717
tto,1990,3.06299
tto,1991,3.36658
tto,1992,4.57579
tto,1993,2.22772
tto,1994,2.3622
tto,1995,2.66059
tto,1996,3.82191
tto,1997,3.81982
tto,1998,2.82509
tto,1999,2.21014
tto,2000,3.34326
tto,2001,0.73452
tto,2002,1.41833
tto,2003,1.47795
tto,2004,2.2461
tto,2005,1.74352
tto,2006,1.84972
tto,2007,1.80773
tto,2008,1.74323
tto,2009,1.78278
tto,2010,0.77558
tto,2011,0.78005
tto,2012,0.98914
tto,2013,1.19084
tto,2014,1.4796
tto,2015,1.27963
tto,2016,1.34838
tto,2017,1.32947
tto,2018,1.24411
tto,2019,1.09782
tto,2020,1.09782
tun,1961,23.18182
tun,1962,29.70348
tun,1963,23.22189
tun,1964,20.68533
tun,1965,15.4803
tun,1966,16.72937
tun,1967,12.56924
tun,1968,15.67619
tun,1969,20.98917
tun,1970,18.03326
tun,1971,18.94083
tun,1972,18.40943
tun,1973,20.1824
tun,1974,24.90844
tun,1975,35.35618
tun,1976,30.42716
tun,1977,17.42077
tun,1978,21.52265
tun,1979,19.56309
tun,1980,13.66432
tun,1981,15.46359
tun,1982,15.60554
tun,1983,12.75076
tun,1984,14.38682
tun,1985,14.02172
tun,1986,12.20919
tun,1987,11.63751
tun,1988,10.72711
tun,1989,10.75878
tun,1990,9.69335
tun,1991,11.65999
tun,1992,11.58622
tun,1993,11.34769
tun,1994,9.99775
tun,1995,8.0573
tun,1996,9.58631
tun,1997,11.17518
tun,1998,11.29606
tun,1999,10.00892
tun,2000,9.77602
tun,2001,8.63334
tun,2002,7.97696
tun,2003,8.19184
tun,2004,9.31425
tun,2005,10.60895
tun,2006,10.76344
tun,2007,11.69121
tun,2008,9.47355
tun,2009,11.62118
tun,2010,10.12767
tun,2011,26.28518
tun,2012,19.75489
tun,2013,13.53884
tun,2014,17.10375
tun,2015,30.60871
tun,2016,26.90712
tun,2017,21.02567
tun,2018,34.4151
tun,2019,35.39131
tun,2020,35.2711
tur,1961,239.71088
tur,1962,121.5648
tur,1963,173.94845
tur,1964,163.87278
tur,1965,212.57078
tur,1966,279.04503
tur,1967,414.70759
tur,1968,469.10942
tur,1969,465.89394
tur,1970,302.64175
tur,1971,269.65649
tur,1972,234.50574
tur,1973,311.46552
tur,1974,140.76718
tur,1975,174.26801
tur,1976,207.90154
tur,1977,297.40212
tur,1978,245.1411
tur,1979,218.32465
tur,1980,117.82474
tur,1981,109.29632
tur,1982,117.62278
tur,1983,118.44965
tur,1984,115.02861
tur,1985,103.86519
tur,1986,116.90773
tur,1987,120.81082
tur,1988,107.91709
tur,1989,136.97076
tur,1990,120.69615
tur,1991,143.13293
tur,1992,128.85093
tur,1993,139.33433
tur,1994,144.07444
tur,1995,127.76207
tur,1996,133.44161
tur,1997,128.26331
tur,1998,154.27662
tur,1999,194.5388
tur,2000,259.05047
tur,2001,236.60618
tur,2002,181.39641
tur,2003,152.16088
tur,2004,169.74232
tur,2005,166.44876
tur,2006,207.98631
tur,2007,199.20652
tur,2008,160.70214
tur,2009,205.39459
tur,2010,161.86197
tur,2011,142.49094
tur,2012,165.22378
tur,2013,177.68998
tur,2014,166.48508
tur,2015,159.22533
tur,2016,221.41318
tur,2017,188.94179
tur,2018,149.39229
tur,2019,141.65239
tur,2020,125.05847
tza,1972,133.56667
tza,1973,166.5859
tza,1974,168.95785
tza,1975,162.05145
tza,1976,275.69775
tza,1977,188.33734
tza,1978,220.30075
tza,1979,245.90164
tza,1980,229.03226
tza,1981,150.7772
tza,1982,1100.56518
tza,1983,231.97934
tza,1984,217.36527
tza,1985,339.9573
tza,1986,340.48573
tza,1987,998.35142
tza,1988,2878.47659
tza,1989,615.27778
tza,1990,954.12844
tza,1991,868.81777
uga,1962,329.26829
uga,1963,232.55814
uga,1964,102.85714
uga,1965,87.28
uga,1966,114.55889
uga,1967,71.92381
uga,1968,90.01905
uga,1969,99.34783
uga,1970,118.64407
uga,1971,160.04742
uga,1972,153.92
uga,1973,175.29268
uga,1974,90
uga,1975,198.70588
uga,1976,41.4
uga,1977,110
ukr,1992,82.67305
ukr,1993,51.19324
ukr,1994,49.00605
ukr,1995,40.84255
ukr,1996,21.43645
ukr,1997,23.87933
ukr,1998,26.33415
ukr,1999,19.5481
ukr,2000,19.7664
ukr,2001,22.29434
ukr,2002,22.8733
ukr,2003,20.9155
ukr,2004,22.40009
ukr,2005,20.80004
ukr,2006,26.71069
ukr,2007,29.40112
ukr,2008,36.18051
ukr,2009,42.18127
ukr,2010,48.97854
ukr,2011,44.12909
ukr,2012,47.01177
ukr,2013,65.62934
ukr,2014,85.90213
ukr,2015,95.9057
ukr,2016,110.96801
ukr,2017,188.31456
ukr,2018,209.61966
ukr,2019,208.82354
ukr,2020,242.56882
ury,1961,567.5
ury,1962,655
ury,1963,695.55556
ury,1964,815.7
ury,1965,491.88571
ury,1966,149.26454
ury,1967,137.25791
ury,1968,155.96456
ury,1969,296.16718
ury,1970,256.69927
ury,1971,203.22581
ury,1972,215.60331
ury,1973,147.89124
ury,1974,108.8141
ury,1975,137.29579
ury,1976,425.28736
ury,1977,264.43515
ury,1978,284.43921
ury,1979,222.45927
ury,1980,268.77076
ury,1981,314.85149
ury,1982,355.88235
ury,1983,670
ury,1984,530
ury,1985,430
ury,1986,260.45005
ury,1987,208.96552
ury,1988,445.15484
ury,1989,821.43023
ury,1990,599.03333
ury,1991,463.66471
ury,1992,477.64706
ury,1993,535.29412
ury,1994,630
ury,1995,1320
ury,1996,1650.53763
ury,1997,1389.24731
ury,1998,1397.84946
ury,1999,1110.38947
ury,2000,694.14667
ury,2001,968.05
ury,2002,702.31667
ury,2003,856.56306
ury,2004,1128.74469
ury,2005,747.37003
ury,2006,927.15619
ury,2007,1611.25978
ury,2008,2206.71296
ury,2009,2290.74444
ury,2010,1496.85859
ury,2011,2813.59091
ury,2012,1539.215
ury,2013,2530.93143
ury,2014,2740.48616
ury,2015,1813.52232
ury,2016,1671.71574
ury,2017,2258.38204
ury,2018,2246.80735
ury,2019,1901.62011
ury,2020,2222.36968
usa,1961,92.0164
usa,1962,93.62818
usa,1963,92.34558
usa,1964,92.10361
usa,1965,90.53684
usa,1966,93.20078
usa,1967,94.64235
usa,1968,97.61474
usa,1969,97.56266
usa,1970,96.38804
usa,1971,98.07013
usa,1972,96.44816
usa,1973,96.45286
usa,1974,96.63359
usa,1975,97.88602
usa,1976,102.15391
usa,1977,101.21291
usa,1978,94.64399
usa,1979,92.3978
usa,1980,91.10413
usa,1981,104.91644
usa,1982,97.35725
usa,1983,94.55636
usa,1984,88.43471
usa,1985,101.70967
usa,1986,81.85634
usa,1987,77.4743
usa,1988,75.84208
usa,1989,79.18594
usa,1990,76.84509
usa,1991,73.01668
usa,1992,73.84393
usa,1993,78.09503
usa,1994,75.90992
usa,1995,77.30151
usa,1996,74.94355
usa,1997,83.4669
usa,1998,84.86116
usa,1999,95.38296
usa,2000,106.1528
usa,2001,102.81124
usa,2002,108.69341
usa,2003,130.33309
usa,2004,120.35807
usa,2005,118.47462
usa,2006,128.1487
usa,2007,117.53045
usa,2008,108.36601
usa,2009,135.38234
usa,2010,128.71112
usa,2011,131.05022
usa,2012,133.62807
usa,2013,127.15194
usa,2014,121.21047
usa,2015,123.1156
usa,2016,117.26798
usa,2017,110.40423
usa,2018,112.9009
usa,2019,109.42758
usa,2020,109.14719
uzb,1992,53.7674
uzb,1993,53.27079
uzb,1994,58.97756
uzb,1995,50.22783
uzb,1996,43.64457
uzb,1997,93.95534
uzb,1998,94.41136
uzb,1999,88.98587
uzb,2000,91.60611
uzb,2001,103.25401
uzb,2002,93.57106
uzb,2003,86.61417
uzb,2004,73.25363
uzb,2005,77.67453
uzb,2006,76.01531
uzb,2007,70.80227
uzb,2008,70.18263
uzb,2009,77.6503
uzb,2010,80.7296
uzb,2011,76.05281
uzb,2012,70.16897
uzb,2013,84.03516
uzb,2014,82.58561
uzb,2015,81.40498
uzb,2016,83.53593
uzb,2017,89.66621
uzb,2018,87.45475
uzb,2019,84.14237
uzb,2020,178.10212
ven,1961,950
ven,1962,800
ven,1963,152.94118
ven,1964,173.68421
ven,1965,140
ven,1966,147.31304
ven,1967,160.01111
ven,1968,181.36922
ven,1969,214.91501
ven,1970,336.4449
ven,1971,570.01021
ven,1972,287.84101
ven,1973,344.42344
ven,1974,186.763
ven,1975,187.29702
ven,1976,175.56925
ven,1977,188.82903
ven,1978,259.83628
ven,1979,211.83041
ven,1980,143.4414
ven,1981,81.32775
ven,1982,64.23948
ven,1983,62.16761
ven,1984,86.80285
ven,1985,122.17879
ven,1986,132.37274
ven,1987,147.4059
ven,1988,143.26419
ven,1989,122.68333
ven,1990,110.0964
ven,1991,89.24392
ven,1992,88.70523
ven,1993,69.80198
ven,1994,52.27369
ven,1995,56.3327
ven,1996,56.16943
ven,1997,58.76414
ven,1998,46.74257
ven,1999,45.76761
ven,2000,82.23972
ven,2001,57.17553
ven,2002,52.30235
ven,2003,53.31108
ven,2004,43.57298
ven,2005,48.41379
ven,2006,55.45588
ven,2007,47.77979
ven,2008,55.92936
ven,2009,66.0063
ven,2010,67.87021
ven,2011,72.86125
ven,2012,80.32436
ven,2013,104.73341
ven,2014,83.5026
ven,2015,96.17074
ven,2016,67.92314
ven,2017,62.88975
ven,2018,102.62409
ven,2019,102.62409
ven,2020,102.62409
vnm,1961,118.66667
vnm,1962,118.75
vnm,1963,109.375
vnm,1964,113.58025
vnm,1965,120
vnm,1966,139.39394
vnm,1967,646.92222
vnm,1968,1621.34286
vnm,1969,835.02424
vnm,1970,478.87538
vnm,1971,299.6875
vnm,1972,614.62857
vnm,1973,605.85366
vnm,1974,298.73684
vnm,1975,330
vnm,1976,380.08415
vnm,1977,297.58865
vnm,1978,235.37931
vnm,1979,362.66667
vnm,1980,396.84927
vnm,1981,673.52002
vnm,1982,693.70643
vnm,1983,783.75094
vnm,1984,1369.848
vnm,1985,703.44828
vnm,1986,834.10263
vnm,1987,649.60873
vnm,1988,776.47305
vnm,1989,841.53214
vnm,1990,663.83768
vnm,1991,555.3267
vnm,1992,492.54499
vnm,1993,431.40732
vnm,1994,549.83759
vnm,1995,504.41055
vnm,1996,543.176
vnm,1997,472.30424
vnm,1998,527.97839
vnm,1999,331.06999
vnm,2000,998.67841
vnm,2001,730.45977
vnm,2002,441.18864
vnm,2003,443.61714
vnm,2004,363.73657
vnm,2005,258.46699
vnm,2006,266.17016
vnm,2007,269.33627
vnm,2008,208.07667
vnm,2009,311.49922
vnm,2010,258.30302
vnm,2011,243.87601
vnm,2012,194.37425
vnm,2013,216.89036
vnm,2014,183.60493
vnm,2015,218.84629
vnm,2016,208.62099
vnm,2017,208.00129
vnm,2018,193.90436
vnm,2019,169.94968
vnm,2020,145.89346
zaf,1961,137.09844
zaf,1962,129.2667
zaf,1963,128.26087
zaf,1964,145.10549
zaf,1965,143.62919
zaf,1966,134.98423
zaf,1967,101.54805
zaf,1968,119.61293
zaf,1969,97.02517
zaf,1970,104.53608
zaf,1971,110.62915
zaf,1972,115.7991
zaf,1973,114.94139
zaf,1974,108.97931
zaf,1975,111.59908
zaf,1976,111.93722
zaf,1977,106.27222
zaf,1978,104.57593
zaf,1979,110.03831
zaf,1980,115.1881
zaf,1981,128.82821
zaf,1982,138.09872
zaf,1983,110.87449
zaf,1984,97.89157
zaf,1985,101.34293
zaf,1986,108.16922
zaf,1987,103.21174
zaf,1988,97.96445
zaf,1989,101.14245
zaf,1990,96.92432
zaf,1991,98.50925
zaf,1992,97.70667
zaf,1993,109.35983
zaf,1994,108.49683
zaf,1995,96.69692
zaf,1996,94.60986
zaf,1997,90.23002
zaf,1998,97.63033
zaf,1999,97.33083
zaf,2000,128.34605
zaf,2001,147.91465
zaf,2002,148.69782
zaf,2003,126.35462
zaf,2004,163.23799
zaf,2005,150.69744
zaf,2006,183.1287
zaf,2007,152.46361
zaf,2008,173.83667
zaf,2009,180.18892
zaf,2010,171.02258
zaf,2011,186.53649
zaf,2012,158.04106
zaf,2013,235.73923
zaf,2014,184.78462
zaf,2015,238.4591
zaf,2016,203.55556
zaf,2017,237.9902
zaf,2018,191.38407
zaf,2019,191.38407
zaf,2020,191.38407
zmb,1970,591.10059
zmb,1971,612.62069
zmb,1972,605.26087
zmb,1973,1010.48837
zmb,1974,815.78947
zmb,1975,1446.40434
zmb,1976,1164.1791
zmb,1977,746.26866
zmb,1978,629.35323
zmb,1979,689.13433
zmb,1980,1234.87824
zmb,1981,1816.63113
zmb,1982,891.09802
zmb,1983,904.50296
zmb,1984,1119.52239
zmb,1985,3276.8193
zmb,1986,383.29848
zmb,1987,411.87532
zmb,1988,407.41262
zmb,1989,734.25926
zmb,1990,561.32075
zmb,1991,1323.96186
zmb,1992,616.78832
zmb,1993,790.74074
zmb,1994,983.33333
zmb,1995,1375
zmb,1996,1253.65854
zmb,1997,1417.5
zmb,1998,1595.65217
zmb,1999,1998.35488
zmb,2000,3487.88889
zwe,1961,376.27273
zwe,1962,355.54545
zwe,1963,320.66667
zwe,1964,460
zwe,1965,375
zwe,1966,376
zwe,1967,330.19608
zwe,1968,338.77551
zwe,1969,183.98438
zwe,1970,155.18248
zwe,1971,137.6677
zwe,1972,133.22917
zwe,1973,137.73585
zwe,1974,141.09589
zwe,1975,133.82545
zwe,1976,118.3835
zwe,1977,128.26
zwe,1978,133.45154
zwe,1979,117.94858
zwe,1980,152.42707
zwe,1981,157.84674
zwe,1982,151.79113
zwe,1983,144.66292
zwe,1984,128.13102
zwe,1985,146.37787
zwe,1986,130.47066
zwe,1987,125.65286
zwe,1988,140.4515
zwe,1989,141.42597
zwe,1990,133.50717
zwe,1991,130.41429
zwe,1992,100.97778
zwe,1993,132.51538
zwe,1994,125.51471
zwe,1995,120.13256
zwe,1996,137.70492
zwe,1997,144.15157
zwe,1998,159.67153
zwe,1999,149.19355
zwe,2000,163.01775
zwe,2001,177.80374
zwe,2002,139.8176
zwe,2003,162.43826
zwe,2004,84.65882
zwe,2005,96.17421
zwe,2006,209.57504
zwe,2007,170.03302
zwe,2008,251.27688
zwe,2009,455.55985
zwe,2010,441.20388
zwe,2011,398.225
zwe,2012,359.60591
zwe,2013,368.70504
zwe,2014,349.49153
zwe,2015,251.11821
zwe,2016,944.2029
zwe,2017,671.55963
zwe,2018,623.47418
zwe,2019,623.47418
zwe,2020,623.47418
