geo,time,sp_pop_0014_ma_in
rou,1999,2200483
rou,2000,2138168
rou,2001,2063909
rou,2002,1955888
rou,2003,1858210
rou,2004,1776686
rou,2005,1720944
rou,2006,1680305
rou,2007,1652109
rou,2008,1638844
rou,2009,1640536
rou,2010,1639057
rou,2011,1636060
rou,2012,1622916
rou,2013,1604840
rou,2014,1589754
rou,2015,1580335
rou,2016,1561575
rou,2017,1555178
rou,2018,1554441
rou,2019,1549758
rus,1960,18537894
rus,1961,18931089
rus,1962,19127779
rus,1963,19157989
rus,1964,19110191
rus,1965,19030804
rus,1966,18765890
rus,1967,18461942
rus,1968,18122927
rus,1969,17757184
rus,1970,17381407
rus,1971,16946087
rus,1972,16581140
rus,1973,16266924
rus,1974,15967396
rus,1975,15669755
rus,1976,15578221
rus,1977,15412567
rus,1978,15241002
rus,1979,15157739
rus,1980,15204927
rus,1981,15302699
rus,1982,15532272
rus,1983,15844767
rus,1984,16181204
rus,1985,16471814
rus,1986,16768948
rus,1987,17009583
rus,1988,17181579
rus,1989,17280256
rus,1990,17235288
rus,1991,17258599
rus,1992,17108404
rus,1993,16833606
rus,1994,16523841
rus,1995,16205388
rus,1996,15674822
rus,1997,15231234
rus,1998,14808052
rus,1999,14296747
rus,2000,13683262
rus,2001,13184731
rus,2002,12605053
rus,2003,12014848
rus,2004,11518569
rus,2005,11161855
rus,2006,10941245
rus,2007,10808246
rus,2008,10769372
rus,2009,10811436
rus,2010,10923579
rus,2011,11105516
rus,2012,11400251
rus,2013,11762969
rus,2014,12131978
rus,2015,12467817
rus,2016,12797139
rus,2017,13066928
rus,2018,13275072
rus,2019,13449829
rwa,1960,695793
rwa,1961,719526
rwa,1962,737869
rwa,1963,753116
rwa,1964,768992
rwa,1965,787888
rwa,1966,805092
rwa,1967,824931
rwa,1968,846450
rwa,1969,867866
rwa,1970,888216
rwa,1971,913225
rwa,1972,937630
rwa,1973,962405
rwa,1974,989062
rwa,1975,1018629
rwa,1976,1055454
rwa,1977,1094333
rwa,1978,1135614
rwa,1979,1179600
rwa,1980,1226465
rwa,1981,1279568
rwa,1982,1332024
rwa,1983,1386433
rwa,1984,1446875
rwa,1985,1515376
rwa,1986,1596887
rwa,1987,1687853
rwa,1988,1769315
rwa,1989,1810942
rwa,1990,1789754
rwa,1991,1711003
rwa,1992,1575117
rwa,1993,1413485
rwa,1994,1276061
rwa,1995,1201775
rwa,1996,1241249
rwa,1997,1339973
rwa,1998,1483111
rwa,1999,1632470
rwa,2000,1750875
rwa,2001,1808869
rwa,2002,1836374
rwa,2003,1841835
rwa,2004,1844879
rwa,2005,1860946
rwa,2006,1891879
rwa,2007,1933429
rwa,2008,1982941
rwa,2009,2033604
rwa,2010,2080636
rwa,2011,2128653
rwa,2012,2172729
rwa,2013,2214928
rwa,2014,2259319
rwa,2015,2308238
rwa,2016,2355044
rwa,2017,2408253
rwa,2018,2464356
rwa,2019,2517819
sau,1960,881977
sau,1961,913849
sau,1962,946854
sau,1963,981511
sau,1964,1018189
sau,1965,1056945
sau,1966,1098860
sau,1967,1142106
sau,1968,1188434
sau,1969,1239969
sau,1970,1298530
sau,1971,1358592
sau,1972,1424838
sau,1973,1497506
sau,1974,1576021
sau,1975,1660264
sau,1976,1738307
sau,1977,1820322
sau,1978,1910980
sau,1979,2016044
sau,1980,2138529
sau,1981,2255432
sau,1982,2385730
sau,1983,2524882
sau,1984,2664258
sau,1985,2797406
sau,1986,2951885
sau,1987,3089261
sau,1988,3217463
sau,1989,3338473
sau,1990,3446737
sau,1991,3586367
sau,1992,3717583
sau,1993,3829465
sau,1994,3912847
sau,1995,3966411
sau,1996,3958208
sau,1997,3938091
sau,1998,3929326
sau,1999,3951517
sau,2000,4008311
sau,2001,3996702
sau,2002,4007538
sau,2003,4033110
sau,2004,4061248
sau,2005,4084545
sau,2006,4095840
sau,2007,4095770
sau,2008,4094398
sau,2009,4103814
sau,2010,4128834
sau,2011,4114011
sau,2012,4113911
sau,2013,4124911
sau,2014,4141017
sau,2015,4158299
sau,2016,4204091
sau,2017,4246273
sau,2018,4288346
sau,2019,4329165
sdn,1960,1710401
sdn,1961,1770045
sdn,1962,1830408
sdn,1963,1891871
sdn,1964,1954787
sdn,1965,2019444
sdn,1966,2093440
sdn,1967,2168398
sdn,1968,2244832
sdn,1969,2323270
sdn,1970,2404045
sdn,1971,2494463
sdn,1972,2585962
sdn,1973,2679572
sdn,1974,2776522
sdn,1975,2877635
sdn,1976,2989905
sdn,1977,3104479
sdn,1978,3220828
sdn,1979,3337736
sdn,1980,3454043
sdn,1981,3580001
sdn,1982,3703973
sdn,1983,3825256
sdn,1984,3942692
sdn,1985,4055408
sdn,1986,4172706
sdn,1987,4283427
sdn,1988,4393064
sdn,1989,4509944
sdn,1990,4639886
sdn,1991,4783624
sdn,1992,4941060
sdn,1993,5102978
sdn,1994,5255431
sdn,1995,5388547
sdn,1996,5541813
sdn,1997,5674318
sdn,1998,5794874
sdn,1999,5917550
sdn,2000,6051413
sdn,2001,6200467
sdn,2002,6359696
sdn,2003,6522314
sdn,2004,6676991
sdn,2005,6816603
sdn,2006,6972542
sdn,2007,7115221
sdn,2008,7249760
sdn,2009,7384755
sdn,2010,7525865
sdn,2011,7655958
sdn,2012,7788654
sdn,2013,7922457
sdn,2014,8054837
sdn,2015,8184552
sdn,2016,8320517
sdn,2017,8453606
sdn,2018,8584824
sdn,2019,8715511
sen,1960,707008
sen,1961,732308
sen,1962,758488
sen,1963,784933
sen,1964,810309
sen,1965,833927
sen,1966,861681
sen,1967,886681
sen,1968,909877
sen,1969,932740
sen,1970,956092
sen,1971,989335
sen,1972,1021835
sen,1973,1053221
sen,1974,1082567
sen,1975,1109282
sen,1976,1150839
sen,1977,1189069
sen,1978,1225761
sen,1979,1263375
sen,1980,1303568
sen,1981,1349289
sen,1982,1396702
sen,1983,1445277
sen,1984,1493714
sen,1985,1541044
sen,1986,1592648
sen,1987,1641152
sen,1988,1687635
sen,1989,1733598
sen,1990,1779584
sen,1991,1829404
sen,1992,1879626
sen,1993,1928313
sen,1994,1972564
sen,1995,2010690
sen,1996,2058219
sen,1997,2099900
sen,1998,2137524
sen,1999,2174278
sen,2000,2212435
sen,2001,2256371
sen,2002,2301481
sen,2003,2348426
sen,2004,2397959
sen,2005,2450735
sen,2006,2510917
sen,2007,2575457
sen,2008,2643877
sen,2009,2715358
sen,2010,2789495
sen,2011,2870008
sen,2012,2951905
sen,2013,3035552
sen,2014,3121256
sen,2015,3208657
sen,2016,3292370
sen,2017,3375271
sen,2018,3456834
sen,2019,3536362
sgp,1960,366838
sgp,1961,385899
sgp,1962,399690
sgp,1963,409467
sgp,1964,417274
sgp,1965,423288
sgp,1966,425230
sgp,1967,425746
sgp,1968,423504
sgp,1969,418995
sgp,1970,413238
sgp,1971,408117
sgp,1972,403147
sgp,1973,397759
sgp,1974,390511
sgp,1975,381302
sgp,1976,374262
sgp,1977,364774
sgp,1978,353607
sgp,1979,344035
sgp,1980,337318
sgp,1981,342212
sgp,1982,349596
sgp,1983,348799
sgp,1984,349950
sgp,1985,343432
sgp,1986,335919
sgp,1987,331799
sgp,1988,330428
sgp,1989,331772
sgp,1990,339046
sgp,1991,344618
sgp,1992,351920
sgp,1993,358270
sgp,1994,366494
sgp,1995,373539
sgp,1996,387753
sgp,1997,396557
sgp,1998,402041
sgp,1999,394435
sgp,2000,389323
sgp,2001,395709
sgp,2002,394609
sgp,2003,382294
sgp,2004,378651
sgp,2005,378820
sgp,2006,379938
sgp,2007,383121
sgp,2008,387035
sgp,2009,378739
sgp,2010,364962
sgp,2011,367711
sgp,2012,371000
sgp,2013,368707
sgp,2014,363499
sgp,2015,358442
sgp,2016,352369
sgp,2017,350689
sgp,2018,355125
sgp,2019,361736
slb,1960,25930
slb,1961,26736
slb,1962,27608
slb,1963,28545
slb,1964,29524
slb,1965,30532
slb,1966,31535
slb,1967,32522
slb,1968,33508
slb,1969,34564
slb,1970,35772
slb,1971,37721
slb,1972,39931
slb,1973,42337
slb,1974,44818
slb,1975,47266
slb,1976,49155
slb,1977,50924
slb,1978,52643
slb,1979,54426
slb,1980,56317
slb,1981,58394
slb,1982,60549
slb,1983,62699
slb,1984,64705
slb,1985,66488
slb,1986,68071
slb,1987,69495
slb,1988,70768
slb,1989,71963
slb,1990,73148
slb,1991,74614
slb,1992,76022
slb,1993,77429
slb,1994,78894
slb,1995,80440
slb,1996,82218
slb,1997,84041
slb,1998,85901
slb,1999,87764
slb,2000,89599
slb,2001,91787
slb,2002,94057
slb,2003,96341
slb,2004,98531
slb,2005,100568
slb,2006,102575
slb,2007,104506
slb,2008,106484
slb,2009,108708
slb,2010,111287
slb,2011,113772
slb,2012,116582
slb,2013,119628
slb,2014,122754
slb,2015,125851
slb,2016,129213
slb,2017,132413
slb,2018,135518
slb,2019,138632
sle,1960,437604
sle,1961,447005
sle,1962,455406
sle,1963,463331
sle,1964,471391
sle,1965,479872
sle,1966,493336
sle,1967,506368
sle,1968,519222
sle,1969,531978
sle,1970,544669
sle,1971,561473
sle,1972,577637
sle,1973,593356
sle,1974,608763
sle,1975,623943
sle,1976,643119
sle,1977,661425
sle,1978,679181
sle,1979,696724
sle,1980,714228
sle,1981,735371
sle,1982,755518
sle,1983,775488
sle,1984,796424
sle,1985,819045
sle,1986,848737
sle,1987,879253
sle,1988,907944
sle,1989,930523
sle,1990,943428
sle,1991,954377
sle,1992,957598
sle,1993,955322
sle,1994,951580
sle,1995,950180
sle,1996,954096
sle,1997,958415
sle,1998,966475
sle,1999,982415
sle,2000,1009277
sle,2001,1046540
sle,2002,1092118
sle,2003,1142269
sle,2004,1190461
sle,2005,1231301
sle,2006,1270657
sle,2007,1303249
sle,2008,1330266
sle,2009,1354432
sle,2010,1377945
sle,2011,1405887
sle,2012,1431951
sle,2013,1456643
sle,2014,1480367
sle,2015,1503303
sle,2016,1526843
sle,2017,1550244
sle,2018,1572875
sle,2019,1593741
slv,1960,625457
slv,1961,647623
slv,1962,670976
slv,1963,694854
slv,1964,718167
slv,1965,740218
slv,1966,764033
slv,1967,785989
slv,1968,806526
slv,1969,826356
slv,1970,845757
slv,1971,865181
slv,1972,884340
slv,1973,903053
slv,1974,920880
slv,1975,937494
slv,1976,954948
slv,1977,971600
slv,1978,987361
slv,1979,1001943
slv,1980,1014924
slv,1981,1025274
slv,1982,1034178
slv,1983,1042192
slv,1984,1049936
slv,1985,1057594
slv,1986,1058281
slv,1987,1059497
slv,1988,1061166
slv,1989,1063239
slv,1990,1065944
slv,1991,1066681
slv,1992,1068858
slv,1993,1072353
slv,1994,1076673
slv,1995,1081144
slv,1996,1086068
slv,1997,1090266
slv,1998,1093828
slv,1999,1096623
slv,2000,1098195
slv,2001,1096017
slv,2002,1092360
slv,2003,1087127
slv,2004,1080482
slv,2005,1072556
slv,2006,1056840
slv,2007,1042520
slv,2008,1028616
slv,2009,1013989
slv,2010,998287
slv,2011,981331
slv,2012,962738
slv,2013,944255
slv,2014,928467
slv,2015,916532
slv,2016,903986
slv,2017,895308
slv,2018,889786
slv,2019,885681
som,1960,584736
som,1961,600775
som,1962,615487
som,1963,629322
som,1964,642918
som,1965,656658
som,1966,676004
som,1967,696542
som,1968,716459
som,1969,732581
som,1970,743107
som,1971,750741
som,1972,750441
som,1973,754303
som,1974,780389
som,1975,842524
som,1976,934500
som,1977,1054855
som,1978,1186770
som,1979,1301883
som,1980,1376857
som,1981,1432168
som,1982,1455536
som,1983,1455065
som,1984,1448501
som,1985,1450962
som,1986,1473807
som,1987,1505367
som,1988,1541987
som,1989,1575484
som,1990,1599256
som,1991,1620668
som,1992,1633143
som,1993,1643766
som,1994,1664079
som,1995,1703445
som,1996,1762914
som,1997,1837648
som,1998,1924114
som,1999,2014145
som,2000,2101002
som,2001,2192919
som,2002,2278090
som,2003,2357915
som,2004,2435422
som,2005,2512112
som,2006,2598193
som,2007,2683707
som,2008,2766828
som,2009,2844853
som,2010,2916897
som,2011,2995593
som,2012,3066957
som,2013,3134220
som,2014,3202516
som,2015,3274842
som,2016,3351295
som,2017,3432961
som,2018,3518473
som,2019,3605223
srb,1960,1002905
srb,1961,999960
srb,1962,995652
srb,1963,988201
srb,1964,976513
srb,1965,960594
srb,1966,952209
srb,1967,937126
srb,1968,919299
srb,1969,903592
srb,1970,892830
srb,1971,887794
srb,1972,887379
srb,1973,890514
srb,1974,894782
srb,1975,898605
srb,1976,906287
srb,1977,913026
srb,1978,918952
srb,1979,924212
srb,1980,928490
srb,1981,935001
srb,1982,939191
srb,1983,941331
srb,1984,941766
srb,1985,940742
srb,1986,940539
srb,1987,939174
srb,1988,936071
srb,1989,930501
srb,1990,922236
srb,1991,914138
srb,1992,907600
srb,1993,898993
srb,1994,887698
srb,1995,860171
srb,1996,841540
srb,1997,825656
srb,1998,812382
srb,1999,800861
srb,2000,789938
srb,2001,776709
srb,2002,762817
srb,2003,746992
srb,2004,731115
srb,2005,715839
srb,2006,701299
srb,2007,687300
srb,2008,674205
srb,2009,662351
srb,2010,651356
srb,2011,636713
srb,2012,624648
srb,2013,613243
srb,2014,602712
srb,2015,592833
srb,2016,582951
srb,2017,574421
srb,2018,566431
srb,2019,558075
ssd,1960,589364
ssd,1961,603588
ssd,1962,615338
ssd,1963,626095
ssd,1964,638040
ssd,1965,652226
ssd,1966,671596
ssd,1967,692369
ssd,1968,713996
ssd,1969,735292
ssd,1970,755641
ssd,1971,780325
ssd,1972,803331
ssd,1973,825208
ssd,1974,846850
ssd,1975,868813
ssd,1976,895168
ssd,1977,920569
ssd,1978,945855
ssd,1979,972078
ssd,1980,999951
ssd,1981,1034897
ssd,1982,1069487
ssd,1983,1102424
ssd,1984,1131725
ssd,1985,1155307
ssd,1986,1181649
ssd,1987,1205285
ssd,1988,1222697
ssd,1989,1228888
ssd,1990,1220915
ssd,1991,1209485
ssd,1992,1184578
ssd,1993,1155995
ssd,1994,1138864
ssd,1995,1145337
ssd,1996,1171985
ssd,1997,1217405
ssd,1998,1277061
ssd,1999,1340899
ssd,2000,1400796
ssd,2001,1459282
ssd,2002,1511656
ssd,2003,1562077
ssd,2004,1618032
ssd,2005,1684822
ssd,2006,1764660
ssd,2007,1852242
ssd,2008,1941832
ssd,2009,2024191
ssd,2010,2091950
ssd,2011,2158102
ssd,2012,2212475
ssd,2013,2254466
ssd,2014,2284668
ssd,2015,2303545
ssd,2016,2317333
ssd,2017,2322309
ssd,2018,2323266
ssd,2019,2327597
stp,1960,10761
stp,1961,11596
stp,1962,12192
stp,1963,12639
stp,1964,13070
stp,1965,13583
stp,1966,14455
stp,1967,15389
stp,1968,16324
stp,1969,17186
stp,1970,17914
stp,1971,18413
stp,1972,18844
stp,1973,19240
stp,1974,19674
stp,1975,20198
stp,1976,20761
stp,1977,21436
stp,1978,22125
stp,1979,22700
stp,1980,23100
stp,1981,23805
stp,1982,24246
stp,1983,24551
stp,1984,24929
stp,1985,25495
stp,1986,25964
stp,1987,26668
stp,1988,27536
stp,1989,28415
stp,1990,29195
stp,1991,29668
stp,1992,30123
stp,1993,30508
stp,1994,30795
stp,1995,30976
stp,1996,31211
stp,1997,31346
stp,1998,31437
stp,1999,31574
stp,2000,31821
stp,2001,32187
stp,2002,32643
stp,2003,33245
stp,2004,34014
stp,2005,34952
stp,2006,35737
stp,2007,36645
stp,2008,37625
stp,2009,38607
stp,2010,39521
stp,2011,40465
stp,2012,41369
stp,2013,42209
stp,2014,42970
stp,2015,43658
stp,2016,44282
stp,2017,44842
stp,2018,45343
stp,2019,45809
sur,1960,68927
sur,1961,71296
sur,1962,73501
sur,1963,75567
sur,1964,77571
sur,1965,79569
sur,1966,82391
sur,1967,85025
sur,1968,87262
sur,1969,88808
sur,1970,89472
sur,1971,89352
sur,1972,88767
sur,1973,87905
sur,1974,87060
sur,1975,86424
sur,1976,83374
sur,1977,80522
sur,1978,77779
sur,1979,75150
sur,1980,72772
sur,1981,70732
sur,1982,69333
sur,1983,68455
sur,1984,67905
sur,1985,67612
sur,1986,68391
sur,1987,68937
sur,1988,69473
sur,1989,70305
sur,1990,71535
sur,1991,72737
sur,1992,74317
sur,1993,76061
sur,1994,77617
sur,1995,78767
sur,1996,79222
sur,1997,79420
sur,1998,79421
sur,1999,79338
sur,2000,79265
sur,2001,79628
sur,2002,79896
sur,2003,80130
sur,2004,80370
sur,2005,80603
sur,2006,80665
sur,2007,80670
sur,2008,80638
sur,2009,80598
sur,2010,80576
sur,2011,80576
sur,2012,80640
sur,2013,80741
sur,2014,80821
sur,2015,80851
sur,2016,81027
sur,2017,81102
sur,2018,81105
sur,2019,81079
svk,1960,652996
svk,1961,669674
svk,1962,675108
svk,1963,679558
svk,1964,681241
svk,1965,678545
svk,1966,676189
svk,1967,669242
svk,1968,658952
svk,1969,648647
svk,1970,638196
svk,1971,628985
svk,1972,625681
svk,1973,625628
svk,1974,627114
svk,1975,629297
svk,1976,636329
svk,1977,642888
svk,1978,649565
svk,1979,657307
svk,1980,665093
svk,1981,672410
svk,1982,680339
svk,1983,687812
svk,1984,694154
svk,1985,699014
svk,1986,699539
svk,1987,699489
svk,1988,698004
svk,1989,693854
svk,1990,686808
svk,1991,677337
svk,1992,664649
svk,1993,652129
svk,1994,638758
svk,1995,624472
svk,1996,609930
svk,1997,594299
svk,1998,577841
svk,1999,561103
svk,2000,543339
svk,2001,523645
svk,2002,506747
svk,2003,491156
svk,2004,476546
svk,2005,462778
svk,2006,452142
svk,2007,442527
svk,2008,434426
svk,2009,428235
svk,2010,423664
svk,2011,422169
svk,2012,421121
svk,2013,420653
svk,2014,421508
svk,2015,423708
svk,2016,424270
svk,2017,427020
svk,2018,430599
svk,2019,433397
svn,1960,224194
svn,1961,222995
svn,1962,221793
svn,1963,220896
svn,1964,219865
svn,1965,218733
svn,1966,219241
svn,1967,218328
svn,1968,216250
svn,1969,213881
svn,1970,212670
svn,1971,212357
svn,1972,213430
svn,1973,215405
svn,1974,216720
svn,1975,218529
svn,1976,221965
svn,1977,224223
svn,1978,225908
svn,1979,227657
svn,1980,229494
svn,1981,229387
svn,1982,228643
svn,1983,228479
svn,1984,227713
svn,1985,226498
svn,1986,225836
svn,1987,225313
svn,1988,222428
svn,1989,218255
svn,1990,213184
svn,1991,209076
svn,1992,203439
svn,1993,196976
svn,1994,190891
svn,1995,185651
svn,1996,179469
svn,1997,174140
svn,1998,169352
svn,1999,165149
svn,2000,161091
svn,2001,157364
svn,2002,153175
svn,2003,148939
svn,2004,145545
svn,2005,143610
svn,2006,142243
svn,2007,142746
svn,2008,143815
svn,2009,146257
svn,2010,147768
svn,2011,150360
svn,2012,152120
svn,2013,153295
svn,2014,154493
svn,2015,155946
svn,2016,157122
svn,2017,158491
svn,2018,160326
svn,2019,162333
swe,1960,862231
swe,1961,856478
swe,1962,847937
swe,1963,838390
swe,1964,832517
swe,1965,831952
swe,1966,835822
swe,1967,840522
swe,1968,845747
swe,1969,852751
swe,1970,860842
swe,1971,867651
swe,1972,870261
swe,1973,870587
swe,1974,870408
swe,1975,869458
swe,1976,866033
swe,1977,860594
swe,1978,853077
swe,1979,843996
swe,1980,834150
swe,1981,821070
swe,1982,808251
swe,1983,796015
swe,1984,785148
swe,1985,776652
swe,1986,772183
swe,1987,770558
swe,1988,772288
swe,1989,778089
swe,1990,787038
swe,1991,801041
swe,1992,814864
swe,1993,829065
swe,1994,843409
swe,1995,853496
swe,1996,857750
swe,1997,855679
swe,1998,849672
swe,1999,843110
swe,2000,838556
swe,2001,825363
swe,2002,819828
swe,2003,817920
swe,2004,814001
swe,2005,806121
swe,2006,807906
swe,2007,803593
swe,2008,796114
swe,2009,792334
swe,2010,795074
swe,2011,801884
swe,2012,813696
swe,2013,830902
swe,2014,850814
swe,2015,870419
swe,2016,885752
swe,2017,903277
swe,2018,918637
swe,2019,930600
swz,1960,76276
swz,1961,78430
swz,1962,80554
swz,1963,82699
swz,1964,84926
swz,1965,87306
swz,1966,89912
swz,1967,92655
swz,1968,95519
swz,1969,98473
swz,1970,101494
swz,1971,105263
swz,1972,109140
swz,1973,113140
swz,1974,117335
swz,1975,121783
swz,1976,126522
swz,1977,131430
swz,1978,136505
swz,1979,141808
swz,1980,147348
swz,1981,153087
swz,1982,159250
swz,1983,165603
swz,1984,171859
swz,1985,177848
swz,1986,183485
swz,1987,188506
swz,1988,193036
swz,1989,197333
swz,1990,201447
swz,1991,204517
swz,1992,207916
swz,1993,211263
swz,1994,214019
swz,1995,215870
swz,1996,218263
swz,1997,219432
swz,1998,219474
swz,1999,218717
swz,2000,217283
swz,2001,216326
swz,2002,215485
swz,2003,214711
swz,2004,213994
swz,2005,213439
swz,2006,212657
swz,2007,212386
swz,2008,212604
swz,2009,213314
swz,2010,214454
swz,2011,214891
swz,2012,215040
swz,2013,215196
swz,2014,215735
swz,2015,216774
swz,2016,216484
swz,2017,217094
swz,2018,218105
swz,2019,218749
syc,1960,8255
syc,1961,8642
syc,1962,9089
syc,1963,9538
syc,1964,9918
syc,1965,10210
syc,1966,10657
syc,1967,11023
syc,1968,11333
syc,1969,11632
syc,1970,11933
syc,1971,12079
syc,1972,12268
syc,1973,12338
syc,1974,12418
syc,1975,12520
syc,1976,12634
syc,1977,12719
syc,1978,12599
syc,1979,12515
syc,1980,12442
syc,1981,12363
syc,1982,12232
syc,1983,12028
syc,1984,11905
syc,1985,11804
syc,1986,11918
syc,1987,12455
syc,1988,12520
syc,1989,12630
syc,1990,12746
syc,1991,12523
syc,1992,12229
syc,1993,12167
syc,1994,12186
syc,1995,12051
syc,1996,12080
syc,1997,12026
syc,1998,12030
syc,1999,12032
syc,2000,11927
syc,2001,11492
syc,2002,11476
syc,2003,11067
syc,2004,10786
syc,2005,10603
syc,2006,10740
syc,2007,10654
syc,2008,10680
syc,2009,10463
syc,2010,10485
syc,2011,10235
syc,2012,10345
syc,2013,10561
syc,2014,10780
syc,2015,11102
syc,2016,11311
syc,2017,11534
syc,2018,11731
syc,2019,11897
syr,1960,1079508
syr,1961,1124438
syr,1962,1172403
syr,1963,1221646
syr,1964,1269433
syr,1965,1314627
syr,1966,1361812
syr,1967,1406170
syr,1968,1449330
syr,1969,1494163
syr,1970,1542404
syr,1971,1597603
syr,1972,1656463
syr,1973,1718309
syr,1974,1781765
syr,1975,1846100
syr,1976,1918301
syr,1977,1990790
syr,1978,2064704
syr,1979,2141763
syr,1980,2222817
syr,1981,2304639
syr,1982,2389245
syr,1983,2474841
syr,1984,2558648
syr,1985,2638567
syr,1986,2718022
syr,1987,2793117
syr,1988,2863609
syr,1989,2929331
syr,1990,2990099
syr,1991,3043445
syr,1992,3090662
syr,1993,3133328
syr,1994,3174540
syr,1995,3216559
syr,1996,3257752
syr,1997,3305341
syr,1998,3355281
syr,1999,3401273
syr,2000,3440556
syr,2001,3497191
syr,2002,3536069
syr,2003,3571989
syr,2004,3627444
syr,2005,3714617
syr,2006,3802455
syr,2007,3928802
syr,2008,4056091
syr,2009,4123581
syr,2010,4087014
syr,2011,3967919
syr,2012,3762696
syr,2013,3503485
syr,2014,3247048
syr,2015,3037870
syr,2016,2884244
syr,2017,2772786
syr,2018,2709893
syr,2019,2703535
tcd,1960,607682
tcd,1961,624558
tcd,1962,642137
tcd,1963,659800
tcd,1964,676391
tcd,1965,691348
tcd,1966,709066
tcd,1967,724837
tcd,1968,739651
tcd,1969,755163
tcd,1970,772497
tcd,1971,794977
tcd,1972,819077
tcd,1973,844120
tcd,1974,868747
tcd,1975,891969
tcd,1976,919168
tcd,1977,944543
tcd,1978,969031
tcd,1979,994072
tcd,1980,1020711
tcd,1981,1051974
tcd,1982,1083972
tcd,1983,1117312
tcd,1984,1152590
tcd,1985,1190411
tcd,1986,1234178
tcd,1987,1279787
tcd,1988,1326989
tcd,1989,1375143
tcd,1990,1423720
tcd,1991,1477776
tcd,1992,1531755
tcd,1993,1586300
tcd,1994,1642397
tcd,1995,1700882
tcd,1996,1767406
tcd,1997,1834957
tcd,1998,1904446
tcd,1999,1977000
tcd,2000,2053339
tcd,2001,2139668
tcd,2002,2228349
tcd,2003,2318155
tcd,2004,2406970
tcd,2005,2493012
tcd,2006,2584082
tcd,2007,2671687
tcd,2008,2756826
tcd,2009,2841321
tcd,2010,2926649
tcd,2011,3020894
tcd,2012,3114586
tcd,2013,3207432
tcd,2014,3298671
tcd,2015,3387545
tcd,2016,3481750
tcd,2017,3573239
tcd,2018,3662297
tcd,2019,3749446
tgo,1960,338179
tgo,1961,343743
tgo,1962,348352
tgo,1963,353417
tgo,1964,361047
tgo,1965,372923
tgo,1966,389776
tgo,1967,409815
tgo,1968,431756
tgo,1969,453190
tgo,1970,471978
tgo,1971,490895
tgo,1972,507663
tgo,1973,522496
tgo,1974,536133
tgo,1975,549291
tgo,1976,564645
tgo,1977,579096
tgo,1978,593737
tgo,1979,610094
tgo,1980,629318
tgo,1981,652753
tgo,1982,678091
tgo,1983,704582
tgo,1984,730741
tgo,1985,755237
tgo,1986,781923
tgo,1987,806846
tgo,1988,829569
tgo,1989,849647
tgo,1990,866842
tgo,1991,886584
tgo,1992,903386
tgo,1993,918955
tgo,1994,935847
tgo,1995,955883
tgo,1996,974186
tgo,1997,995720
tgo,1998,1019185
tgo,1999,1042479
tgo,2000,1064260
tgo,2001,1092234
tgo,2002,1118610
tgo,2003,1144457
tgo,2004,1171456
tgo,2005,1200700
tgo,2006,1234290
tgo,2007,1269076
tgo,2008,1304816
tgo,2009,1340777
tgo,2010,1376328
tgo,2011,1412784
tgo,2012,1448302
tgo,2013,1482658
tgo,2014,1515632
tgo,2015,1547050
tgo,2016,1577989
tgo,2017,1607436
tgo,2018,1635333
tgo,2019,1661818
tha,1960,5914032
tha,1961,6133723
tha,1962,6352621
tha,1963,6572335
tha,1964,6796218
tha,1965,7025707
tha,1966,7271974
tha,1967,7519916
tha,1968,7765661
tha,1969,8002739
tha,1970,8226864
tha,1971,8456758
tha,1972,8658545
tha,1973,8835474
tha,1974,8992144
tha,1975,9129504
tha,1976,9246094
tha,1977,9347569
tha,1978,9428638
tha,1979,9480537
tha,1980,9499021
tha,1981,9484385
tha,1982,9443277
tha,1983,9379387
tha,1984,9301335
tha,1985,9215517
tha,1986,9122387
tha,1987,9023854
tha,1988,8919612
tha,1989,8809939
tha,1990,8695529
tha,1991,8599423
tha,1992,8502198
tha,1993,8404839
tha,1994,8307943
tha,1995,8212702
tha,1996,8110911
tha,1997,8013166
tha,1998,7915195
tha,1999,7816727
tha,2000,7717292
tha,2001,7592350
tha,2002,7472893
tha,2003,7357379
tha,2004,7242363
tha,2005,7126426
tha,2006,7016244
tha,2007,6912232
tha,2008,6811423
tha,2009,6712984
tha,2010,6617861
tha,2011,6585782
tha,2012,6537005
tha,2013,6476570
tha,2014,6413047
tha,2015,6350903
tha,2016,6258227
tha,2017,6176725
tha,2018,6102073
tha,2019,6025981
tjk,1960,412922
tjk,1961,440529
tjk,1962,472216
tjk,1963,505850
tjk,1964,538047
tjk,1965,566874
tjk,1966,595078
tjk,1967,619431
tjk,1968,640695
tjk,1969,660541
tjk,1970,679877
tjk,1971,695780
tjk,1972,712186
tjk,1973,729005
tjk,1974,745381
tjk,1975,760743
tjk,1976,778327
tjk,1977,794198
tjk,1978,809441
tjk,1979,826033
tjk,1980,845327
tjk,1981,867498
tjk,1982,893087
tjk,1983,921878
tjk,1984,953044
tjk,1985,985922
tjk,1986,1024572
tjk,1987,1064269
tjk,1988,1103630
tjk,1989,1140516
tjk,1990,1172897
tjk,1991,1207046
tjk,1992,1234623
tjk,1993,1256948
tjk,1994,1276213
tjk,1995,1293754
tjk,1996,1306075
tjk,1997,1318728
tjk,1998,1330439
tjk,1999,1338990
tjk,2000,1343356
tjk,2001,1343102
tjk,2002,1338307
tjk,2003,1330599
