geo,time,ny_gds_totl_cn
irl,1978,1581703000
irl,1979,1557087000
irl,1980,1522607000
irl,1981,1816819000
irl,1982,3383634000
irl,1983,3868061000
irl,1984,4648953000
irl,1985,4882067000
irl,1986,5027499000
irl,1987,5890185000
irl,1988,6941003000
irl,1989,8329250000
irl,1990,9681932000
irl,1991,9509777000
irl,1992,10021434000
irl,1993,11613703000
irl,1994,12666864000
irl,1995,16632067000
irl,1996,18450604000
irl,1997,23378496000
irl,1998,28860375000
irl,1999,34816717000
irl,2000,41586953999.99999
irl,2001,47648256000
irl,2002,53899363000
irl,2003,57472958000
irl,2004,62611637000
irl,2005,68647677000
irl,2006,73881147000
irl,2007,74813257000
irl,2008,61739712000
irl,2009,55405451000
irl,2010,56771552000
irl,2011,59993886000
irl,2012,63883834000
irl,2013,67820886000
irl,2014,79852908000
irl,2015,143819346000
irl,2016,143837922000.00003
irl,2017,166714261000
irl,2018,187611962000
irl,2019,208593292000
irl,2020,232905895000
irl,2021,275460127000
irl,2022,324529498000
irn,1960,24304965706.60999
irn,1961,32524380397.53503
irn,1962,41903422436.42603
irn,1963,48370686461.00305
irn,1964,69881617622.07092
irn,1965,100995938467.81708
irn,1966,111222534785.84608
irn,1967,122782351583.261
irn,1968,179748422082.88098
irn,1969,186958973740.70087
irn,1970,206880374466.05603
irn,1971,264855075278.14886
irn,1972,389032969210.23602
irn,1973,713643146510.84985
irn,1974,1317915640406.59009
irn,1975,1080713999727.80042
irn,1976,1953589663289.70874
irn,1977,2134526944714.97046
irn,1978,1453825227744.30029
irn,1979,1772367671769.38086
irn,1980,1438298734853.37891
irn,1981,1163072074749.5293
irn,1982,2088886177575.79126
irn,1983,2892444263424.20068
irn,1984,2873750105266.80078
irn,1985,2700056644224.19922
irn,1986,2086629001593.99805
irn,1987,3248186487792.50391
irn,1988,2166165487727.00391
irn,1989,4487317507267.10156
irn,1990,8082810724526.89453
irn,1991,14692849223000
irn,1992,20858781484000
irn,1993,35385784624000
irn,1994,47890593715999.98438
irn,1995,70492316140000
irn,1996,108838483060000
irn,1997,114012121820000
irn,1998,102622264880000
irn,1999,171519058610000
irn,2000,234525882890000
irn,2001,272491943070000
irn,2002,426727137130000
irn,2003,555315140430000
irn,2004,754435572960000
irn,2005,948380844800000
irn,2006,1125798225400000
irn,2007,1594350477800000
irn,2008,1877260664100000
irn,2009,1820515139200000
irn,2010,2330244151000000
irn,2011,3070528035802220
irn,2012,3068773264878790
irn,2013,4273079322392720
irn,2014,4881165790933550
irn,2015,3753366181177600
irn,2016,4781011648515400
irn,2017,5861354121490500
irn,2018,7835409001114600
irn,2019,9747925374703502
irn,2020,16030583464016200
irn,2021,28460819900572504
irn,2022,43813754463058712
irq,1970,318500000
irq,1971,401600000
irq,1972,398600000
irq,1973,620100000
irq,1974,1920700000
irq,1975,1691100000
irq,1976,2301200000
irq,1977,2209600000
irq,1978,3004000000
irq,1979,6549100000
irq,1980,9717600000
irq,1981,3744500000
irq,1982,2210900000
irq,1983,297300000
irq,1984,1746600000
irq,1985,2481300000
irq,1986,1001500000
irq,1987,2721800000
irq,1988,3070800000
irq,1989,-1567000000
irq,1990,24489500000
irq,1991,-4608000000
irq,1992,43077800000
irq,1993,205641100000
irq,1994,1051833200000
irq,1995,3755035200000
irq,1996,3947808300000
irq,1997,9168757000000
irq,1998,8653398500000
irq,1999,24285839600000
irq,2000,37469870900000
irq,2001,26701909500000
irq,2002,23146332400000
irq,2003,12337692600000
irq,2004,20087638700000
irq,2005,31256968600000
irq,2006,45077160800000
irq,2007,47621316100000
irq,2008,81795539900000
irq,2009,34869247500000
irq,2010,59377497800000
irq,2011,98311912400000
irq,2012,110767290900000
irq,2013,120135041100000
irq,2014,106349460600000
irq,2015,49945104800000
irq,2016,48793327400000
irq,2017,71464177100000
irq,2018,109133820800000
irq,2019,104159527100000.04688
irq,2020,54339010000000
irq,2021,124617349000000
isl,1970,132888000
isl,1971,168557000
isl,1972,209671000
isl,1973,331141000
isl,1974,422983000
isl,1975,614824000
isl,1976,932725000
isl,1977,1348384000
isl,1978,2000195000
isl,1979,2801864000
isl,1980,4641082000
isl,1981,6789847000
isl,1982,9882624000
isl,1983,17050547000
isl,1984,22479437000.00001
isl,1985,28017149000
isl,1986,39247579000
isl,1987,45619487000
isl,1988,56833062999.99997
isl,1989,73541275000
isl,1990,82826508000
isl,1991,83615095000
isl,1992,80498025000
isl,1993,91478495000
isl,1994,101984993000
isl,1995,99731942000
isl,1996,104945869000
isl,1997,119352373000
isl,1998,129833742000
isl,1999,123797477000
isl,2000,128094400000
isl,2001,176882245000
isl,2002,182860940000
isl,2003,160766790000
isl,2004,186640113000
isl,2005,181896334000
isl,2006,237141525000
isl,2007,285492207000
isl,2008,380462987000
isl,2009,380054235000
isl,2010,399317078000
isl,2011,410638680000
isl,2012,401921736000
isl,2013,456593513000
isl,2014,492302871000
isl,2015,621360711000
isl,2016,696314947000
isl,2017,692905952000
isl,2018,727111893000
isl,2019,763708696000
isl,2020,580236703000
isl,2021,664496966000
isl,2022,840608416000
isr,1995,66561161000
isr,1996,80348038000
isr,1997,94815966000
isr,1998,107275722000
isr,1999,119674573000
isr,2000,140798592000
isr,2001,130427441000
isr,2002,125706122000
isr,2003,131741790000
isr,2004,142938697000
isr,2005,154083406000
isr,2006,167083726000
isr,2007,176185363000
isr,2008,177476380000
isr,2009,192757181000
isr,2010,204922833000
isr,2011,219052183000
isr,2012,237061132000
isr,2013,257869135000
isr,2014,273370059000
isr,2015,297004124000
isr,2016,309374976000
isr,2017,323762353000
isr,2018,339516047000
isr,2019,374101186999.99994
isr,2020,405478020000
isr,2021,452552828000
isr,2022,527379123000
ita,1970,9546607000
ita,1971,9772777000
ita,1972,10329822000
ita,1973,12819579000
ita,1974,17225889000
ita,1975,18182960000
ita,1976,24431257000
ita,1977,29667027000
ita,1978,35777537000
ita,1979,42855244000
ita,1980,50442788000
ita,1981,56894172000
ita,1982,66410257000
ita,1983,78481882000.00003
ita,1984,90223251000
ita,1985,100695637000
ita,1986,112818483000
ita,1987,120743377000
ita,1988,134619332000
ita,1989,145723236000
ita,1990,165194917000
ita,1991,177538751000
ita,1992,180230718000
ita,1993,191090305000
ita,1994,203907943000
ita,1995,234241000000
ita,1996,249814600000
ita,1997,253566300000
ita,1998,259290800000
ita,1999,258695100000
ita,2000,269587700000
ita,2001,288300000000
ita,2002,301489100000
ita,2003,301740700000
ita,2004,317357400000
ita,2005,314717100000
ita,2006,328182300000
ita,2007,353757600000
ita,2008,344100100000
ita,2009,297917000000
ita,2010,301659100000
ita,2011,314376500000
ita,2012,306894600000
ita,2013,311120700000
ita,2014,323117100000
ita,2015,333074800000
ita,2016,353558100000
ita,2017,363249300000
ita,2018,370770200000
ita,2019,387456900000
ita,2020,353837300000
ita,2021,437794400000
ita,2022,411829500000
jam,1960,118358300
jam,1961,138654400
jam,1962,137304000
jam,1963,148468800
jam,1964,136024300
jam,1965,159200000
jam,1966,231900000
jam,1967,237100000
jam,1968,267700000
jam,1969,282500000
jam,1970,320199900
jam,1971,320200000
jam,1972,274100100
jam,1973,377000000
jam,1974,304300000
jam,1975,401000000
jam,1976,252599800
jam,1977,402100000
jam,1978,682700100
jam,1979,787200000
jam,1980,760400100
jam,1981,619800100
jam,1982,602500100
jam,1983,1043899900
jam,1984,1599499700
jam,1985,1689400300
jam,1986,3002963000
jam,1987,3784214500
jam,1988,4090466300
jam,1989,4510892000
jam,1990,7281338300
jam,1991,11220299800
jam,1992,19708325900
jam,1993,41515000000
jam,1994,43196000000
jam,1995,46598000000
jam,1996,50307000000
jam,1997,53200000000
jam,1998,48149000000
jam,1999,52411000000
jam,2000,44633000000
jam,2001,51516000000
jam,2002,51831000000
jam,2003,61659000000
jam,2004,76196000000
jam,2005,49027000000
jam,2006,62275000000
jam,2007,42370000000
jam,2008,-53266000000
jam,2009,33347000000
jam,2010,22557000000
jam,2011,-20450000000
jam,2012,-22859000000
jam,2013,-12143000000
jam,2014,3731000000
jam,2015,84274000000
jam,2016,148975000000
jam,2017,157719000000
jam,2018,212077000000
jam,2019,215911000000
jor,1976,-75500000
jor,1977,-65800000
jor,1978,-105800000
jor,1979,-201100000
jor,1980,-90100000
jor,1981,-128600000
jor,1982,-234500000
jor,1983,-223800000
jor,1984,-201600000
jor,1985,-306300000
jor,1986,-121000000
jor,1987,-47900000
jor,1988,33600000
jor,1989,118700000
jor,1990,28200000
jor,1991,73500000
jor,1992,53900000
jor,1993,233500000
jor,1994,436800000
jor,1995,557500000
jor,1996,256900000
jor,1997,177500000
jor,1998,130900000
jor,1999,213900000
jor,2000,-258700000
jor,2001,-252100000
jor,2002,61100000
jor,2003,-8900000
jor,2004,-231100000
jor,2005,-655900000
jor,2006,-604100000
jor,2007,-880400000
jor,2008,1163143000
jor,2009,1835892000
jor,2010,2853001000
jor,2011,1289145900
jor,2012,814538800
jor,2013,-552347500
jor,2014,35826900
jor,2015,702782700
jor,2016,985711300
jor,2017,1199989500
jor,2018,2048311100
jor,2019,2823000000
jpn,1970,33846675763000
jpn,1971,35646490850000
jpn,1972,40162880146000
jpn,1973,49112054147000
jpn,1974,56142813581000
jpn,1975,56092552750000
jpn,1976,62857840412000
jpn,1977,69781522924000
jpn,1978,77311509379000
jpn,1979,81512920737000
jpn,1980,87668600000000
jpn,1981,95047500000000
jpn,1982,96370100000000
jpn,1983,99493300000000
jpn,1984,107786800000000
jpn,1985,116938700000000
jpn,1986,124194500000000
jpn,1987,129808400000000
jpn,1988,144089200000000
jpn,1989,155245900000000
jpn,1990,167062900000000
jpn,1991,180275000000000
jpn,1992,179258200000000
jpn,1993,170887700000000
jpn,1994,166159400000000
jpn,1995,167836700000000
jpn,1996,173546500000000
jpn,1997,174446800000000
jpn,1998,168112900000000
jpn,1999,156762100000000
jpn,2000,159458300000000
jpn,2001,150718300000000
jpn,2002,142462200000000
jpn,2003,142867400000000
jpn,2004,145830800000000
jpn,2005,146197700000000
jpn,2006,146507700000000
jpn,2007,148466400000000
jpn,2008,138348800000000
jpn,2009,114093900000000
jpn,2010,120967600000000
jpn,2011,113888600000000
jpn,2012,111923900000000
jpn,2013,111950600000000
jpn,2014,116432800000000
jpn,2015,132417600000000
jpn,2016,139581900000000
jpn,2017,143658000000000
jpn,2018,142840500000000
jpn,2019,142269000000000
jpn,2020,134831000000000
jpn,2021,139239800000000
jpn,2022,127766900000000
kaz,1993,4480900000
kaz,1994,49388000000
kaz,1995,155311800000
kaz,1996,280170200000
kaz,1997,285970000000
kaz,1998,276363600000
kaz,1999,323623300000
kaz,2000,676927100000
kaz,2001,932066900000
kaz,2002,1276060200000
kaz,2003,1579950000000
kaz,2004,2045887400000
kaz,2005,2952323400000
kaz,2006,4503995300000
kaz,2007,5633949300000
kaz,2008,7287976200000
kaz,2009,6941544300000
kaz,2010,9556761300000
kaz,2011,13368265900000
kaz,2012,13504522700000
kaz,2013,14374430200000
kaz,2014,16198777400000
kaz,2015,14166131400000
kaz,2016,15887911500000
kaz,2017,20052787000000.00391
kaz,2018,24468628700000
kaz,2019,26831932800000
kaz,2020,24200162900000
kaz,2021,31137115000000
kaz,2022,41268997600000
ken,1960,968899300
ken,1961,950299400
ken,1962,1020999300
ken,1963,1059599100
ken,1964,1229998900
ken,1965,1075999000
ken,1966,1676003000
ken,1967,1695998000
ken,1968,1948001000
ken,1969,2168001000
ken,1970,2698201000
ken,1971,2206001000
ken,1972,3040000000
ken,1973,4310000000
ken,1974,3932000000
ken,1975,3219999000
ken,1976,6085999000
ken,1977,10098000000
ken,1978,8194600000
ken,1979,7596000000
ken,1980,9796002000
ken,1981,12202000000
ken,1982,12689520000
ken,1983,16263920000
ken,1984,16414680000
ken,1985,24494560000
ken,1986,25557180000
ken,1987,25152999999.99998
ken,1988,29734180000
ken,1989,22251900000
ken,1990,37259322300
ken,1991,44205340300
ken,1992,44995860000
ken,1993,74709140000
ken,1994,89862290000
ken,1995,73953200000
ken,1996,60199000000
ken,1997,56112000000
ken,1998,51525200000
ken,1999,51392630000
ken,2000,64408930000
ken,2001,45469000000
ken,2002,44599000000
ken,2003,53754000000
ken,2004,84300000000
ken,2005,102221000000
ken,2006,175427000000
ken,2007,226230000000
ken,2008,223437000000
ken,2009,457642000000
ken,2010,511630000000
ken,2011,470514000000
ken,2012,597191000000
ken,2013,619322000000
ken,2014,731835000000
ken,2015,809359000000
ken,2016,834049200000
ken,2017,827297300000
ken,2018,985253200000
ken,2019,1065393200000
ken,2020,1187548600000
ken,2021,1486256900000
ken,2022,1517246600000
kgz,1987,3800000
kgz,1988,4900000
kgz,1989,4900000
kgz,1990,1600000
kgz,1991,13000000
kgz,1992,58600000
kgz,1993,215400000
kgz,1994,325300000
kgz,1995,880000000
kgz,1996,-145600000
kgz,1997,4227500000
kgz,1998,-2084600000
kgz,1999,1575700000
kgz,2000,9329500000
kgz,2001,13078700000
kgz,2002,10437400000
kgz,2003,4411000000
kgz,2004,5457700000
kgz,2005,-2073200000
kgz,2006,-14922600000
kgz,2007,-6512300000
kgz,2008,-18910500000
kgz,2009,6616000000
kgz,2010,-5999800000
kgz,2011,-4661400000
kgz,2012,-49385000000
kgz,2013,-55524200000
kgz,2014,-53982100000
kgz,2015,-35739000000
kgz,2016,-1112600000
kgz,2017,4192500000
kgz,2018,1961700000
khm,1960,2700001300
khm,1961,2699999200
khm,1962,2100000800
khm,1963,3600001100
khm,1964,4099999800
khm,1965,3800000500
khm,1966,4199999500
khm,1967,4600000500
khm,1968,4499998700
khm,1969,4300001200
khm,1970,4200001600
khm,1993,-383625507200
khm,1994,-139048632500
khm,1995,-56240906099.99902
khm,1996,-345915186400
khm,1997,428839937000
khm,1998,-50094342000
khm,1999,698701421000
khm,2000,839213918000
khm,2001,1554655700000
khm,2002,1788934189000
khm,2003,2069909283000
khm,2004,2226386836000
khm,2005,2996682495000
khm,2006,4649822797000
khm,2007,5649142949000.00391
khm,2008,6262273401000
khm,2009,7611308260000
khm,2010,5816763873000
khm,2011,5790489995000
khm,2012,8011170150000
khm,2013,9658959580000
khm,2014,11434138309999.99219
khm,2015,13066944682000
khm,2016,15168072759000
khm,2017,19300110766000
khm,2018,24281622720000
khm,2019,28301090435000
khm,2020,26590151648900.80078
khm,2021,29744704616772.20312
khm,2022,37604186400475
kir,1972,2482000
kir,1973,5045000
kir,1974,18829000
kir,1975,18761000
kir,1976,9183000
kir,1977,8386000
kir,1978,11613000
kir,1979,5101000
kir,1980,-232000
kir,1981,-157000
kir,1982,4856000
kir,1983,5390000
kir,1984,11728000
kir,1985,7303000
kir,1986,7472000
kir,1987,9648000
kir,1988,14163000
kir,1989,9376000
kir,1990,8736000
kir,1991,8237000
kir,1992,8369000
kir,2006,-90766500
kir,2007,-87127200
kir,2008,-97456200
kir,2009,-97538900
kir,2010,-88262800
kir,2011,-96915300
kir,2012,-95823500
kir,2013,-95478800
kir,2014,-118756600
kir,2015,-111433900
kir,2016,-130067200
kir,2017,-137004200
kir,2018,-137032000
kir,2019,-167501000
kir,2020,-139880700
kir,2021,-169692939.28744
kor,1960,1600000000
kor,1961,8700000000
kor,1962,12200000000
kor,1963,46000000000
kor,1964,66700000000
kor,1965,63200000000
kor,1966,125000000000
kor,1967,144100000000
kor,1968,244000000000
kor,1969,395500000000
kor,1970,457900000000
kor,1971,495700000000
kor,1972,716100000000
kor,1973,1237700000000
kor,1974,1702100000000
kor,1975,2088600000000
kor,1976,3593500000000
kor,1977,5257900000000
kor,1978,7644500000000
kor,1979,9777500000000
kor,1980,10078900000000
kor,1981,12492300000000
kor,1982,15257900000000
kor,1983,20714300000000
kor,1984,25852000000000
kor,1985,29468400000000
kor,1986,37577900000000
kor,1987,47770500000000
kor,1988,60157000000000
kor,1989,64069300000000
kor,1990,77810500000000
kor,1991,94362900000000
kor,1992,105497900000000
kor,1993,120198200000000
kor,1994,141446700000000
kor,1995,166048400000000
kor,1996,178475600000000
kor,1997,197236800000000
kor,1998,205659000000000
kor,1999,214764200000000
kor,2000,225464800000000
kor,2001,232219000000000
kor,2002,252393100000000
kor,2003,282871600000000
kor,2004,327207400000000
kor,2005,333387500000000
kor,2006,337868400000000
kor,2007,371369100000000
kor,2008,385709800000000
kor,2009,405827500000000
kor,2010,467675200000000
kor,2011,478191200000000
kor,2012,490306500000000
kor,2013,518043200000000
kor,2014,544506900000000
kor,2015,603120100000000
kor,2016,640679600000000
kor,2017,679861000000000
kor,2018,681923800000000
kor,2019,659901100000000
kor,2020,690310900000000
kor,2021,746421000000000
kor,2022,716671500000000
kos,2008,-179204000
kos,2009,-241186000
kos,2010,-230197000
kos,2011,-8670000
kos,2012,-20069000
kos,2013,45746000
kos,2014,-115889000
kos,2015,74609000
kos,2016,371774000
kos,2017,568280000
kos,2018,539484000
kos,2019,524274000
kos,2020,80475000
kos,2021,328749000
kos,2022,219896000
kwt,1965,452000000
kwt,1966,504000000
kwt,1967,457000000
kwt,1968,510000000
kwt,1969,531000000
kwt,1970,490700000
kwt,1971,788499900
kwt,1972,838000000
kwt,1973,950800000
kwt,1974,2970099900
kwt,1975,2342700100
kwt,1976,2377600000
kwt,1977,2102300200
kwt,1978,2170800000
kwt,1979,4295699700
kwt,1980,4487600100
kwt,1981,3328700200
kwt,1982,1698099700
kwt,1983,2102630100
kwt,1984,2344709900
kwt,1985,1921079800
kwt,1986,1055329800
kwt,1987,2054590200
kwt,1988,1173140000
kwt,1989,1666700300
kwt,1990,238400000
kwt,1991,-2166900000
kwt,1992,356600300
kwt,1993,1494600200
kwt,1994,1821499900
kwt,1995,2040500000
kwt,1996,2659300000
kwt,1997,2476700000
kwt,1998,886800000
kwt,1999,1930700000
kwt,2000,4280000000
kwt,2001,3217600000
kwt,2002,2913100000
kwt,2003,4888000000
kwt,2004,7483500000
kwt,2005,12300700000
kwt,2006,16955600000
kwt,2007,18099900000
kwt,2008,23163900000
kwt,2009,14644900000
kwt,2010,17855400000
kwt,2011,25886700000
kwt,2012,29860600000
kwt,2013,28878600000
kwt,2014,24653200000
kwt,2015,11810200000
kwt,2016,9607800000
kwt,2017,11819143800
kwt,2018,15516949300
kwt,2019,13819872000
lao,1984,1600000000
lao,1985,1399996400
lao,1986,4799987800
lao,1987,4299997200
lao,1988,-11199987700
lao,2000,804986686000
lao,2001,532367651000
lao,2002,3410951634000
lao,2003,3021435828000
lao,2004,3882320584000
lao,2005,5885796511000
lao,2006,8566209730999.99707
lao,2007,8243871984000
lao,2008,7683553346000
lao,2009,8530804711000
lao,2010,7953023634000
lao,2011,15900806821000.00781
lao,2012,8220222998000
lao,2013,8273846738000
lao,2014,13083422885000
lao,2015,16020374350000
lao,2016,26288271430000
lbn,1990,-704898205000
lbn,1991,-840132170299.99951
lbn,1992,-3189762923000
lbn,1993,-3729229306000.00146
lbn,1994,-2883290135000
lbn,1995,-2862933621000
lbn,1996,-1637441768000
lbn,1997,-923000000000
lbn,1998,317000000000
lbn,1999,38000000000
lbn,2000,-351000000000
lbn,2001,-408000000000
lbn,2002,-28000000000
lbn,2003,-441000000000
lbn,2004,703241330000
lbn,2005,1118189634000
lbn,2006,218453975000
lbn,2007,223596180000
lbn,2008,-675151179000
lbn,2009,1555362239000
lbn,2010,-65574411000
lbn,2011,-1545274887000
lbn,2012,-4074069853000
lbn,2013,-3723263455000
lbn,2014,-5320042894000
lbn,2015,-2511654821000
lbn,2016,-870305971000
lbn,2017,-2249192248000
lbn,2018,-3526709484000
lbn,2019,-7428462951000
lbn,2020,-10860911000000
lbn,2021,-58238638000000
lby,1990,2224000000
lby,1991,1452000000
lby,1992,1649000000
lby,1993,1211000000
lby,1994,1720000000
lby,1995,2021000000
lby,1996,2468000000
lby,1997,2448000000
lby,1998,1331000000
lby,1999,5070000000
lby,2000,8024000000
lby,2001,7721000000
lby,2002,7996000000
lby,2003,18013657100
lby,2004,22223104200
lby,2005,39783135200
lby,2006,52879800000
lby,2007,54326100000
lby,2008,70717500000
lby,2009,34203100000
lby,2010,51821000000
lby,2011,12812600000
lby,2012,59230200000
lby,2013,33661300000
lby,2014,10348100000
lby,2015,3318700000
lby,2016,1281100000
lby,2017,19239000000
lby,2018,32008900000
lby,2019,20939700000
lby,2020,-14067000000
lby,2021,91730000000
lka,1960,630071300
lka,1961,979298961.5
lka,1962,898569411.4
lka,1963,951148498.4
lka,1964,847225649.2
lka,1965,850682000
lka,1966,921288000
lka,1967,1023380000
lka,1968,1287545129.2
lka,1969,1482707000
lka,1970,1842380000
lka,1971,1814060000
lka,1972,2001940000
lka,1973,2709600000
lka,1974,3385700000
lka,1975,4400120000
lka,1976,4829580000
lka,1977,6383480000
lka,1978,7136580000
lka,1979,8984180000
lka,1980,11887190000
lka,1981,16232350000
lka,1982,18179200000
lka,1983,22614090000
lka,1984,29322000000
lka,1985,27144400000
lka,1986,30058700000
lka,1987,33872700000
lka,1988,38653100000
lka,1989,42509000000
lka,1990,56975800000
lka,1991,66026600000
lka,1992,76730700000
lka,1993,92995900000
lka,1994,105485800000
lka,1995,110318700000
lka,1996,134801600000
lka,1997,158882521500
lka,1998,188423100000
lka,1999,214385206200
lka,2000,226465300000
lka,2001,258404000000
lka,2002,253255414500
lka,2003,291435000000
lka,2004,343580000000
lka,2005,438980000000
lka,2006,498864000000
lka,2007,628976000000
lka,2008,611598000000
lka,2009,867523000000
lka,2015,3139811918200
lka,2016,3796430545300
lka,2017,4752796299300
lka,2018,4780572928000
lka,2019,4507619841000
lka,2020,4202406000000
lka,2021,5165908000000
lka,2022,7447169000000
lso,1960,-6100000
lso,1961,-7400000
lso,1962,-7900000
lso,1963,-9200000
lso,1964,-9100000
lso,1965,-10300000
lso,1966,-14400000
lso,1967,-14000000
lso,1968,-13500000
lso,1969,-12400000
lso,1970,-13000000
lso,1971,-18000000
lso,1972,-26000000
lso,1973,-33000000
lso,1974,-52000000
lso,1975,-79000000
lso,1976,-111000000
lso,1977,-129000000
lso,1978,-112000000
lso,1979,-168000000
lso,1980,-174899300
lso,1981,-229047400
lso,2007,-3985193400
lso,2008,-3986114500
lso,2009,-5728094000
lso,2010,-5651464900
lso,2011,-5434223400
lso,2012,-6286398200
lso,2013,-5527326900
lso,2014,-4211241700
lso,2015,-4065217800
lso,2016,-4718653800
lso,2017,-8984144400
lso,2018,-7889458100
lso,2019,-7773801500
lso,2020,-8610419800
lso,2021,-7730333100
lso,2022,-9415564500
ltu,1995,943901000
ltu,1996,1147467000
ltu,1997,1704953000
ltu,1998,1689675000
ltu,1999,1450453000
ltu,2000,1687878000
ltu,2001,1930575000
ltu,2002,2296481000
ltu,2003,2693297000
ltu,2004,2883565000
ltu,2005,3575405000
ltu,2006,4013676000
ltu,2007,5571589000
ltu,2008,5394636000
ltu,2009,2930920000
ltu,2010,4519905000
ltu,2011,6037093000
ltu,2012,6805738000
ltu,2013,7349936000
ltu,2014,7843692000
ltu,2015,7570991000
ltu,2016,7750422000
ltu,2017,9088597000
ltu,2018,10091808000
ltu,2019,11307596000
ltu,2020,11901575000
ltu,2021,14043488000
ltu,2022,16758364000.00001
lux,1970,769931000
lux,1971,687480000
lux,1972,798166000
lux,1973,1090789000
lux,1974,1401578000
lux,1975,888970000
lux,1976,1064642000
lux,1977,961729000
lux,1978,1116193000
lux,1979,1204304000
lux,1980,1241483000
lux,1981,1196701000
lux,1982,1422717000
lux,1983,1640705000
lux,1984,1933908000
lux,1985,1976723000
lux,1986,2427866000
lux,1987,2396703000
lux,1988,2868248000
lux,1989,3574483000
lux,1990,3839734000
lux,1991,4309100000
lux,1992,4681336000
lux,1993,5425104000
lux,1994,5944493000
lux,1995,6074676000
lux,1996,6412026000
lux,1997,7233292000
lux,1998,7460879000
lux,1999,8966812000
lux,2000,10444067000
lux,2001,10470850000
lux,2002,10620237000
lux,2003,11022730000
lux,2004,12275678000
lux,2005,13651128000
lux,2006,16610764000
lux,2007,19265772000
lux,2008,20547182000
lux,2009,18939753000
lux,2010,21129710000
lux,2011,21954561000
lux,2012,22978866000
lux,2013,24733081000
lux,2014,26532651000
lux,2015,27881883000
lux,2016,29054946000
lux,2017,29428014000
lux,2018,29834201000
lux,2019,30696256000
lux,2020,33110271000
lux,2021,37731658000
lux,2022,40151116000
lva,1995,443419000
lva,1996,469125000
lva,1997,648401000
lva,1998,816151000
lva,1999,770105000
lva,2000,1134667000
lva,2001,1306274000
lva,2002,1489615000
lva,2003,1652892000
lva,2004,1971830000
lva,2005,2836489000
lva,2006,3299066000
lva,2007,5110542000
lva,2008,5545724000
lva,2009,3885925000
lva,2010,3302123000
lva,2011,3919829000
lva,2012,4862929000
lva,2013,4545774000
lva,2014,4936112000
lva,2015,5419749000
lva,2016,5446801000
lva,2017,5758328000
lva,2018,6559764000
lva,2019,6763504000
lva,2020,6837152000
lva,2021,7289640000
lva,2022,8275887000
mac,1982,2348000000
mac,1983,2970000000
mac,1984,4135000000
mac,1985,3958000000
mac,1986,4540000000
mac,1987,6796000000
mac,1988,7688000000
mac,1989,9184000000
mac,1990,11367000000
mac,1991,12768000000
mac,1992,19232000000
mac,1993,22447000000
mac,1994,24463000000
mac,1995,27471000000
mac,1996,25899000000
mac,1997,25086000000
mac,1998,21411000000
mac,1999,18825000000
mac,2000,22369000000
mac,2001,22963000000
mac,2002,26077000000
mac,2003,32127000000
mac,2004,48418000000
mac,2005,56441000000
mac,2006,73580000000
mac,2007,94305000000
mac,2008,106557000000
mac,2009,106814000000
mac,2010,154023000000
mac,2011,211423000000
mac,2012,250110000000
mac,2013,304515000000
mac,2014,317677000000
mac,2015,229682000000
mac,2016,226821000000
mac,2017,265781000000
mac,2018,297265000000
mac,2019,288283000000
mac,2020,55727000000
mac,2021,91743000000
mac,2022,40370000000
mar,1960,1147631600
mar,1961,689279000
mar,1962,1005334500
mar,1963,1319816200
mar,1964,1531875300
mar,1965,1774000000
mar,1966,1410000100
mar,1967,1693000000
mar,1968,1823999900
mar,1969,2539000000
mar,1970,2911700000
mar,1971,3338000000
mar,1972,3415500000
mar,1973,3997600000
mar,1974,6648700000
mar,1975,5285000000
mar,1976,4398000000
mar,1977,6013200000
mar,1978,6473300000
mar,1979,7220700000
mar,1980,18547336200
mar,1981,18056360600
mar,1982,22695062000
mar,1983,22239942400
mar,1984,28759140700
mar,1985,33775923000
mar,1986,37150429000
mar,1987,37155820100
mar,1988,51275716900
mar,1989,55906363800
mar,1990,63562113900
mar,1991,62348211500
mar,1992,62721010800
mar,1993,61602318600
mar,1994,66289626100
mar,1995,63415059900.00003
mar,1996,79180086500
mar,1997,80633327900
mar,1998,140681531300
mar,1999,135868087900
mar,2000,129959838500
mar,2001,159200370500
mar,2002,167450587400
mar,2003,185298633800
mar,2004,192652009900
mar,2005,191471799400
mar,2006,214136834700
mar,2007,223690259300
mar,2008,250731621300
mar,2009,239712565700
mar,2010,247136414900
mar,2011,248830547400
mar,2012,242306408000
mar,2013,256393042400
mar,2014,191745000000
mar,2015,246676000000
mar,2016,244067000000
mar,2017,260772000000
mar,2018,269425000000
mar,2019,282471000000
mar,2020,248029000000
mar,2021,271095000000
mar,2022,250169000000
mda,1995,1108832000
mda,1996,441680000
mda,1997,236601000
mda,1998,-81271000
mda,1999,1231215000
mda,2000,-483136000
mda,2001,-211147000
mda,2002,-733415000
mda,2003,-2831570000
mda,2004,-1265712000
mda,2005,-3716436000
mda,2006,-6218492000
mda,2007,-7188063000
mda,2008,-8529368000
mda,2009,-8144236000.00001
mda,2010,-7270287200
mda,2011,-9371574400
mda,2012,-10381559500
mda,2013,-7845982600
mda,2014,-9751887100.00002
mda,2015,-1893654700
mda,2016,-2042966600
mda,2017,-2849105500
mda,2018,1016709100
mda,2019,-301970100
mda,2020,853652300
mda,2021,-767837700
mda,2022,-6570760800
mdg,1960,122619900
mdg,1961,324091900
